ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
9934,9934,2,2024-01-07,1,4412,69,196,12,9934,1,0
9938,9938,2,2025-01-23,1,4404,22,197,4,9938,1,0
9942,9942,1,2025-02-10,1,4412,72,311,12,9942,1,0
9943,9943,1,2023-06-26,1,4405,28,288,5,9943,1,0
9944,9944,2,2024-04-01,1,4404,24,199,4,9944,1,0
9945,9945,2,2024-10-11,1,4406,35,385,6,9945,1,0
9949,9949,2,2023-07-29,1,4409,54,13,9,9949,1,0
9950,9950,1,2025-03-19,1,4417,98,139,17,9950,1,0
9954,9954,2,2024-11-09,1,4411,61,62,11,9954,1,0
9955,9955,1,2024-08-16,1,4406,34,160,6,9955,1,0
9956,9956,2,2025-06-25,1,4411,61,241,11,9956,1,0
9957,9957,1,2025-04-17,1,4414,81,65,14,9957,1,0
9958,9958,1,2025-07-19,1,4409,51,204,9,9958,1,0
9960,9960,2,2023-03-30,1,4406,32,12,6,9960,1,0
9961,9961,1,2024-03-24,1,4417,99,81,17,9961,1,0
9962,9962,2,2023-09-28,1,4404,20,282,4,9962,1,0
9963,9963,1,2023-10-02,1,4411,63,372,11,9963,1,0
9965,9965,2,2023-08-02,1,4409,53,377,9,9965,1,0
9969,9969,2,2023-03-28,1,4406,32,68,6,9969,1,0
9970,9970,2,2025-10-07,1,4410,58,247,10,9970,1,0
9974,9974,2,2026-01-06,1,4416,91,153,16,9974,1,0
9977,9977,1,2023-02-21,1,4418,103,15,18,9977,1,0
9979,9979,1,2023-07-29,1,4404,22,197,4,9979,1,0
9982,9982,2,2025-09-09,1,4414,79,283,14,9982,1,0
9984,9984,1,2024-09-04,1,4401,6,167,1,9984,1,0
9987,9987,2,2024-04-14,1,4415,88,289,15,9987,1,0
9993,9993,2,2023-02-04,1,4407,41,183,7,9993,1,0
9994,9994,1,2023-03-25,1,4407,42,374,7,9994,1,0
9998,9998,2,2025-11-16,1,4413,75,312,13,9998,1,0
10005,10005,1,2024-11-14,1,4410,55,350,10,10005,1,0
10013,10013,2,2023-12-05,1,4415,89,258,15,10013,1,0
10014,10014,2,2023-09-05,1,4407,40,142,7,10014,1,0
10015,10015,2,2024-09-27,1,4410,56,398,10,10015,1,0
10017,10017,2,2025-07-09,1,4420,117,384,20,10017,1,0
10021,10021,2,2023-06-02,1,4406,34,230,6,10021,1,0
10023,10023,1,2024-01-21,1,4408,46,10,8,10023,1,0
10025,10025,2,2023-04-26,1,4405,30,228,5,10025,1,0
10028,10028,1,2025-04-26,1,4414,82,205,14,10028,1,0
10030,10030,2,2024-10-16,1,4407,40,148,7,10030,1,0
10043,10043,2,2024-12-09,1,4416,96,1,16,10043,1,0
10044,10044,1,2023-06-07,1,4413,74,135,13,10044,1,0
10045,10045,1,2023-11-02,1,4420,118,67,20,10045,1,0
10049,10049,1,2024-07-30,1,4412,69,187,12,10049,1,0
10051,10051,1,2023-02-21,1,4417,101,95,17,10051,1,0
10052,10052,2,2024-07-11,1,4416,96,253,16,10052,1,0
10054,10054,1,2023-11-11,1,4413,73,212,13,10054,1,0
10058,10058,2,2026-01-07,1,4404,20,282,4,10058,1,0
10059,10059,2,2024-09-03,1,4403,16,400,3,10059,1,0
10061,10061,2,2025-12-29,1,4403,16,103,3,10061,1,0
10066,10066,2,2024-04-05,1,4406,34,230,6,10066,1,0
10068,10068,2,2025-06-16,1,4412,68,229,12,10068,1,0
10069,10069,1,2024-10-31,1,4411,63,213,11,10069,1,0
10072,10072,2,2023-04-18,1,4410,57,302,10,10072,1,0
10075,10075,2,2025-03-13,1,4419,110,85,19,10075,1,0
10076,10076,2,2023-06-06,1,4401,2,86,1,10076,1,0
10077,10077,2,2023-05-15,1,4412,67,370,12,10077,1,0
10080,10080,2,2025-01-21,1,4413,76,208,13,10080,1,0
10082,10082,1,2025-04-23,1,4409,51,204,9,10082,1,0
10083,10083,2,2024-10-04,1,4405,25,211,5,10083,1,0
10087,10087,2,2025-07-13,1,4420,119,6,20,10087,1,0
10089,10089,1,2025-04-05,1,4410,60,248,10,10089,1,0
10090,10090,1,2024-10-20,1,4409,53,377,9,10090,1,0
10091,10091,2,2024-01-03,1,4402,7,56,2,10091,1,0
10092,10092,2,2024-09-16,1,4417,102,8,17,10092,1,0
10093,10093,1,2024-08-17,1,4407,42,279,7,10093,1,0
10096,10096,2,2023-05-12,1,4412,72,311,12,10096,1,0
10097,10097,2,2024-08-06,1,4406,34,230,6,10097,1,0
10100,10100,2,2025-09-18,1,4416,96,253,16,10100,1,0
10103,10103,1,2024-12-31,1,4416,96,253,16,10103,1,0
10110,10110,1,2024-07-19,1,4410,57,302,10,10110,1,0
10116,10116,1,2025-11-22,1,4420,117,373,20,10116,1,0
10122,10122,1,2023-01-20,1,4408,48,368,8,10122,1,0
10123,10123,2,2023-10-24,1,4415,85,155,15,10123,1,0
10128,10128,2,2025-05-17,1,4403,14,101,3,10128,1,0
10129,10129,1,2024-03-26,1,4404,22,197,4,10129,1,0
10134,10134,2,2025-08-26,1,4418,104,27,18,10134,1,0
10138,10138,2,2023-07-12,1,4403,18,305,3,10138,1,0
10140,10140,1,2025-10-05,1,4409,53,352,9,10140,1,0
10142,10142,2,2024-09-24,1,4419,112,166,19,10142,1,0
10143,10143,1,2024-05-05,1,4418,107,296,18,10143,1,0
10144,10144,2,2023-11-12,1,4415,87,297,15,10144,1,0
10147,10147,2,2025-12-16,1,4410,55,99,10,10147,1,0
10148,10148,1,2024-09-29,1,4410,60,31,10,10148,1,0
10150,10150,2,2024-06-02,1,4410,59,88,10,10150,1,0
10153,10153,1,2023-06-29,1,4410,55,20,10,10153,1,0
10154,10154,2,2025-04-11,1,4404,23,330,4,10154,1,0
10156,10156,2,2024-12-22,1,4404,20,282,4,10156,1,0
10157,10157,2,2025-07-14,1,4413,73,212,13,10157,1,0
10158,10158,2,2023-06-30,1,4417,102,39,17,10158,1,0
10159,10159,1,2023-04-13,1,4412,68,63,12,10159,1,0
10161,10161,1,2024-11-05,1,4419,110,85,19,10161,1,0
10165,10165,2,2023-01-12,1,4420,115,119,20,10165,1,0
10169,10169,2,2025-06-26,1,4420,120,259,20,10169,1,0
10170,10170,1,2023-07-21,1,4418,107,296,18,10170,1,0
10173,10173,2,2023-09-25,1,4417,101,95,17,10173,1,0
10175,10175,2,2025-02-20,1,4417,101,95,17,10175,1,0
10176,10176,2,2023-08-24,1,4416,91,19,16,10176,1,0
10180,10180,2,2023-07-13,1,4414,80,285,14,10180,1,0
10184,10184,1,2025-09-09,1,4418,104,27,18,10184,1,0
10193,10193,1,2025-11-06,1,4406,36,372,6,10193,1,0
10194,10194,2,2024-12-06,1,4407,38,152,7,10194,1,0
10195,10195,2,2024-01-20,1,4404,24,225,4,10195,1,0
10196,10196,2,2025-10-23,1,4419,111,242,19,10196,1,0
10208,10208,2,2024-05-06,1,4404,20,282,4,10208,1,0
10210,10210,2,2024-10-20,1,4405,29,386,5,10210,1,0
10212,10212,2,2024-12-15,1,4413,75,18,13,10212,1,0
10213,10213,2,2025-08-11,1,4413,75,312,13,10213,1,0
10216,10216,1,2023-11-02,1,4417,100,111,17,10216,1,0
10219,10219,1,2024-11-06,1,4410,58,198,10,10219,1,0
10220,10220,1,2025-11-14,1,4413,74,189,13,10220,1,0
10229,10229,1,2025-08-23,1,4401,5,123,1,10229,1,0
10232,10232,1,2024-11-23,1,4414,81,65,14,10232,1,0
10243,10243,1,2025-01-30,1,4402,11,215,2,10243,1,0
10245,10245,1,2023-12-20,1,4416,95,178,16,10245,1,0
10251,10251,2,2023-09-06,1,4419,109,91,19,10251,1,0
10253,10253,2,2025-12-12,1,4401,2,86,1,10253,1,0
10256,10256,1,2024-04-10,1,4407,37,324,7,10256,1,0
10259,10259,1,2025-09-21,1,4401,4,34,1,10259,1,0
10260,10260,1,2023-12-06,1,4419,109,91,19,10260,1,0
10262,10262,2,2024-01-20,1,4414,81,65,14,10262,1,0
10266,10266,2,2024-04-12,1,4415,87,357,15,10266,1,0
10267,10267,1,2023-04-21,1,4408,47,321,8,10267,1,0
10272,10272,1,2024-02-23,1,4411,61,62,11,10272,1,0
10274,10274,1,2023-12-21,1,4405,27,114,5,10274,1,0
10280,10280,1,2025-06-28,1,4409,50,313,9,10280,1,0
10282,10282,2,2024-06-06,1,4416,95,11,16,10282,1,0
10284,10284,2,2025-07-03,1,4414,82,205,14,10284,1,0
10285,10285,2,2023-03-14,1,4409,54,13,9,10285,1,0
10287,10287,1,2023-04-10,1,4403,18,305,3,10287,1,0
10290,10290,1,2023-04-26,1,4413,76,110,13,10290,1,0
10292,10292,1,2024-03-02,1,4417,98,139,17,10292,1,0
10297,10297,1,2025-05-14,1,4416,93,130,16,10297,1,0
10300,10300,1,2024-12-11,1,4409,50,313,9,10300,1,0
10307,10307,1,2024-02-15,1,4420,116,365,20,10307,1,0
10314,10314,1,2024-02-21,1,4414,81,65,14,10314,1,0
10316,10316,2,2024-04-10,1,4401,4,34,1,10316,1,0
10320,10320,2,2024-01-05,1,4410,57,302,10,10320,1,0
10322,10322,1,2023-08-03,1,4413,75,58,13,10322,1,0
10323,10323,2,2024-11-29,1,4411,63,137,11,10323,1,0
10324,10324,1,2025-11-28,1,4410,58,247,10,10324,1,0
10328,10328,2,2023-12-21,1,4419,112,166,19,10328,1,0
10330,10330,2,2023-10-30,1,4403,14,101,3,10330,1,0
10331,10331,2,2025-01-09,1,4418,107,170,18,10331,1,0
10332,10332,2,2023-03-02,1,4405,25,291,5,10332,1,0
10334,10334,2,2024-01-27,1,4418,105,141,18,10334,1,0
10338,10338,2,2024-09-11,1,4416,92,54,16,10338,1,0
10339,10339,1,2024-08-23,1,4410,58,218,10,10339,1,0
10342,10342,2,2024-04-05,1,4412,69,187,12,10342,1,0
10344,10344,2,2024-09-20,1,4406,34,230,6,10344,1,0
10350,10350,2,2024-10-27,1,4420,118,67,20,10350,1,0
10354,10354,1,2024-10-07,1,4418,103,15,18,10354,1,0
10355,10355,1,2023-12-10,1,4419,109,388,19,10355,1,0
10356,10356,1,2025-12-08,1,4410,58,247,10,10356,1,0
10360,10360,2,2023-07-23,1,4411,66,367,11,10360,1,0
10362,10362,2,2025-12-18,1,4419,112,166,19,10362,1,0
10364,10364,2,2024-04-22,1,4401,6,77,1,10364,1,0
10373,10373,2,2024-01-28,1,4406,35,335,6,10373,1,0
10374,10374,2,2025-12-08,1,4412,71,391,12,10374,1,0
10379,10379,2,2024-06-07,1,4418,108,278,18,10379,1,0
10382,10382,2,2023-11-09,1,4413,78,265,13,10382,1,0
10383,10383,2,2024-02-24,1,4420,119,6,20,10383,1,0
10384,10384,1,2025-11-03,1,4413,75,58,13,10384,1,0
10385,10385,1,2024-12-01,1,4411,65,342,11,10385,1,0
10394,10394,1,2024-09-18,1,4411,61,62,11,10394,1,0
10397,10397,1,2024-04-17,1,4420,115,98,20,10397,1,0
10403,10403,1,2024-07-05,1,4405,25,211,5,10403,1,0
10404,10404,1,2025-01-09,1,4407,42,374,7,10404,1,0
10412,10412,1,2024-03-01,1,4407,38,237,7,10412,1,0
10415,10415,2,2025-12-02,1,4419,110,85,19,10415,1,0
10421,10421,2,2024-04-07,1,4402,10,202,2,10421,1,0
10422,10422,1,2023-09-08,1,4402,10,268,2,10422,1,0
10423,10423,2,2023-08-26,1,4410,60,31,10,10423,1,0
10426,10426,2,2024-01-08,1,4419,110,85,19,10426,1,0
10430,10430,2,2024-05-05,1,4401,2,86,1,10430,1,0
10432,10432,1,2023-02-09,1,4413,77,380,13,10432,1,0
10439,10439,1,2024-03-24,1,4415,86,318,15,10439,1,0
10440,10440,2,2025-05-05,1,4415,89,258,15,10440,1,0
10442,10442,2,2024-07-04,1,4409,49,309,9,10442,1,0
10446,10446,1,2025-09-23,1,4416,92,227,16,10446,1,0
10447,10447,2,2023-02-03,1,4415,89,258,15,10447,1,0
10449,10449,1,2025-05-31,1,4417,97,194,17,10449,1,0
10451,10451,2,2024-10-08,1,4419,112,166,19,10451,1,0
10452,10452,1,2024-01-08,1,4405,28,360,5,10452,1,0
10453,10453,1,2024-07-29,1,4405,25,48,5,10453,1,0
10455,10455,1,2023-05-26,1,4410,58,247,10,10455,1,0
10457,10457,2,2025-04-20,1,4420,119,127,20,10457,1,0
10458,10458,1,2024-11-28,1,4407,37,71,7,10458,1,0
10460,10460,1,2024-10-22,1,4419,113,80,19,10460,1,0
10464,10464,1,2024-11-23,1,4405,25,48,5,10464,1,0
10466,10466,1,2024-07-06,1,4420,118,67,20,10466,1,0
10468,10468,1,2024-05-18,1,4403,14,345,3,10468,1,0
10469,10469,1,2024-08-17,1,4403,16,330,3,10469,1,0
10470,10470,1,2023-10-30,1,4413,74,239,13,10470,1,0
10471,10471,1,2025-09-15,1,4402,10,101,2,10471,1,0
10473,10473,2,2023-03-24,1,4406,31,335,6,10473,1,0
10474,10474,1,2024-06-08,1,4409,51,204,9,10474,1,0
10475,10475,1,2025-09-16,1,4416,95,338,16,10475,1,0
10476,10476,1,2024-09-23,1,4402,10,292,2,10476,1,0
10477,10477,1,2023-06-01,1,4409,49,309,9,10477,1,0
10479,10479,1,2023-07-14,1,4408,43,379,8,10479,1,0
10481,10481,2,2024-05-21,1,4414,80,285,14,10481,1,0
10482,10482,1,2025-11-08,1,4419,114,33,19,10482,1,0
10484,10484,1,2025-01-22,1,4413,76,271,13,10484,1,0
10486,10486,2,2024-12-23,1,4412,69,196,12,10486,1,0
10487,10487,2,2023-07-24,1,4412,71,391,12,10487,1,0
10490,10490,2,2023-04-20,1,4411,62,332,11,10490,1,0
10491,10491,1,2024-08-09,1,4406,33,96,6,10491,1,0
10492,10492,1,2025-05-31,1,4403,15,236,3,10492,1,0
10495,10495,1,2025-03-17,1,4414,82,205,14,10495,1,0
10500,10500,2,2025-02-28,1,4407,37,324,7,10500,1,0
10506,10506,2,2025-06-02,1,4402,12,349,2,10506,1,0
10514,10514,1,2025-11-01,1,4404,24,199,4,10514,1,0
10518,10518,2,2024-05-29,1,4419,110,85,19,10518,1,0
10524,10524,1,2025-10-23,1,4416,92,227,16,10524,1,0
10525,10525,2,2023-07-01,1,4401,2,30,1,10525,1,0
10526,10526,2,2025-03-18,1,4418,108,52,18,10526,1,0
10527,10527,2,2025-06-03,1,4416,92,227,16,10527,1,0
10534,10534,2,2025-03-07,1,4409,50,188,9,10534,1,0
10538,10538,2,2024-08-03,1,4416,92,376,16,10538,1,0
10539,10539,1,2025-09-23,1,4413,77,165,13,10539,1,0
10540,10540,1,2025-10-01,1,4411,62,332,11,10540,1,0
10541,10541,1,2024-10-29,1,4401,1,53,1,10541,1,0
10543,10543,2,2026-01-04,1,4411,62,332,11,10543,1,0
10544,10544,2,2024-10-19,1,4407,39,306,7,10544,1,0
10545,10545,1,2023-07-17,1,4408,46,10,8,10545,1,0
10547,10547,2,2023-02-07,1,4403,15,236,3,10547,1,0
10549,10549,2,2024-04-28,1,4408,45,50,8,10549,1,0
10550,10550,2,2025-11-04,1,4403,13,108,3,10550,1,0
10553,10553,1,2023-09-02,1,4407,42,29,7,10553,1,0
10554,10554,2,2025-09-26,1,4414,81,65,14,10554,1,0
10558,10558,2,2023-08-07,1,4409,53,24,9,10558,1,0
10559,10559,2,2025-11-25,1,4405,28,341,5,10559,1,0
10562,10562,2,2025-09-06,1,4413,77,165,13,10562,1,0
10564,10564,2,2023-05-16,1,4418,108,278,18,10564,1,0
10565,10565,2,2023-11-21,1,4405,25,246,5,10565,1,0
10567,10567,1,2023-09-16,1,4407,38,152,7,10567,1,0
10568,10568,1,2024-07-09,1,4406,36,57,6,10568,1,0
10570,10570,2,2023-07-02,1,4414,84,369,14,10570,1,0
10571,10571,1,2024-05-10,1,4410,55,304,10,10571,1,0
10572,10572,2,2024-06-10,1,4413,76,110,13,10572,1,0
10573,10573,1,2024-04-27,1,4413,77,165,13,10573,1,0
10574,10574,2,2025-08-14,1,4419,111,242,19,10574,1,0
10579,10579,1,2023-09-01,1,4405,30,298,5,10579,1,0
10580,10580,2,2024-03-23,1,4402,7,56,2,10580,1,0
10583,10583,1,2025-08-05,1,4405,27,114,5,10583,1,0
10590,10590,2,2023-11-20,1,4413,73,143,13,10590,1,0
10592,10592,2,2026-01-23,1,4406,33,344,6,10592,1,0
10595,10595,2,2025-01-10,1,4402,10,15,2,10595,1,0
10598,10598,1,2023-11-12,1,4401,6,364,1,10598,1,0
10602,10602,1,2024-05-19,1,4416,94,145,16,10602,1,0
10606,10606,2,2025-08-22,1,4419,109,91,19,10606,1,0
10608,10608,2,2023-10-09,1,4401,5,106,1,10608,1,0
10615,10615,2,2025-12-22,1,4411,62,332,11,10615,1,0
10619,10619,2,2024-03-18,1,4401,6,167,1,10619,1,0
10620,10620,2,2024-05-11,1,4408,44,254,8,10620,1,0
10621,10621,2,2025-12-18,1,4418,104,27,18,10621,1,0
10625,10625,2,2024-06-29,1,4407,37,71,7,10625,1,0
10626,10626,1,2023-04-10,1,4413,75,18,13,10626,1,0
10630,10630,2,2023-03-17,1,4419,109,91,19,10630,1,0
10634,10634,1,2024-02-14,1,4402,11,215,2,10634,1,0
10641,10641,1,2023-03-16,1,4419,112,125,19,10641,1,0
10648,10648,1,2024-10-15,1,4405,29,32,5,10648,1,0
10650,10650,1,2024-06-15,1,4415,85,115,15,10650,1,0
10651,10651,2,2025-11-04,1,4415,87,357,15,10651,1,0
10652,10652,1,2024-12-21,1,4408,44,116,8,10652,1,0
10654,10654,2,2025-03-04,1,4412,70,221,12,10654,1,0
10655,10655,1,2024-02-19,1,4406,31,76,6,10655,1,0
10658,10658,1,2023-11-16,1,4417,102,39,17,10658,1,0
10664,10664,2,2023-07-27,1,4419,114,28,19,10664,1,0
10665,10665,1,2024-08-10,1,4418,104,27,18,10665,1,0
10666,10666,2,2023-02-01,1,4402,7,56,2,10666,1,0
10671,10671,2,2023-02-26,1,4401,6,364,1,10671,1,0
10675,10675,1,2024-04-08,1,4416,95,338,16,10675,1,0
10681,10681,2,2025-08-20,1,4406,34,230,6,10681,1,0
10684,10684,1,2025-11-18,1,4415,87,179,15,10684,1,0
10687,10687,1,2024-12-18,1,4402,8,220,2,10687,1,0
10690,10690,1,2025-10-01,1,4411,66,367,11,10690,1,0
10693,10693,2,2024-12-23,1,4415,87,270,15,10693,1,0
10695,10695,1,2024-01-06,1,4409,54,64,9,10695,1,0
10698,10698,1,2023-09-26,1,4418,108,278,18,10698,1,0
10701,10701,1,2024-09-10,1,4409,53,352,9,10701,1,0
10702,10702,1,2023-12-15,1,4408,47,191,8,10702,1,0
10703,10703,1,2025-12-05,1,4418,107,170,18,10703,1,0
10707,10707,2,2025-12-01,1,4409,54,64,9,10707,1,0
10709,10709,1,2024-03-19,1,4413,76,208,13,10709,1,0
10710,10710,2,2023-10-10,1,4410,58,378,10,10710,1,0
10714,10714,2,2023-10-29,1,4412,67,359,12,10714,1,0
10718,10718,2,2024-10-05,1,4415,88,289,15,10718,1,0
10719,10719,2,2023-04-29,1,4413,75,58,13,10719,1,0
10721,10721,2,2024-03-24,1,4413,77,165,13,10721,1,0
10724,10724,1,2023-02-24,1,4406,35,163,6,10724,1,0
10725,10725,2,2023-07-21,1,4410,58,247,10,10725,1,0
10727,10727,1,2023-07-17,1,4403,18,305,3,10727,1,0
10728,10728,1,2023-02-08,1,4402,8,220,2,10728,1,0
10731,10731,1,2024-05-09,1,4408,44,116,8,10731,1,0
10739,10739,1,2023-01-23,1,4420,119,6,20,10739,1,0
10740,10740,2,2025-05-10,1,4401,2,86,1,10740,1,0
10745,10745,1,2025-07-24,1,4413,76,271,13,10745,1,0
10748,10748,2,2023-04-07,1,4409,50,313,9,10748,1,0
10754,10754,1,2023-10-31,1,4406,34,230,6,10754,1,0
10758,10758,2,2024-11-04,1,4411,61,62,11,10758,1,0
10764,10764,1,2025-03-07,1,4418,105,356,18,10764,1,0
10769,10769,2,2025-07-08,1,4407,42,361,7,10769,1,0
10771,10771,2,2025-01-10,1,4410,55,99,10,10771,1,0
10775,10775,2,2025-10-05,1,4415,89,45,15,10775,1,0
10777,10777,2,2025-08-29,1,4410,60,31,10,10777,1,0
10779,10779,1,2024-03-19,1,4409,49,309,9,10779,1,0
10781,10781,1,2023-11-18,1,4415,87,297,15,10781,1,0
10791,10791,1,2026-01-10,1,4412,68,121,12,10791,1,0
10796,10796,1,2025-08-21,1,4403,13,108,3,10796,1,0
10797,10797,2,2024-06-04,1,4407,41,92,7,10797,1,0
10799,10799,1,2025-09-02,1,4415,87,297,15,10799,1,0
10801,10801,1,2024-05-31,1,4416,92,54,16,10801,1,0
10809,10809,1,2023-07-19,1,4407,40,286,7,10809,1,0
10812,10812,2,2025-05-25,1,4407,37,324,7,10812,1,0
10813,10813,1,2025-02-04,1,4405,30,298,5,10813,1,0
10814,10814,1,2023-05-01,1,4416,93,130,16,10814,1,0
10816,10816,2,2023-06-10,1,4401,1,269,1,10816,1,0
10817,10817,1,2025-06-24,1,4420,120,259,20,10817,1,0
10818,10818,2,2024-05-14,1,4411,62,332,11,10818,1,0
10825,10825,2,2023-02-21,1,4411,62,332,11,10825,1,0
10826,10826,2,2026-01-23,1,4408,45,50,8,10826,1,0
10828,10828,2,2023-08-17,1,4407,37,327,7,10828,1,0
10829,10829,1,2023-09-07,1,4416,93,130,16,10829,1,0
10831,10831,2,2025-07-10,1,4401,5,123,1,10831,1,0
10832,10832,1,2023-07-22,1,4418,105,141,18,10832,1,0
10835,10835,1,2024-08-10,1,4408,43,379,8,10835,1,0
10837,10837,1,2025-09-25,1,4410,58,378,10,10837,1,0
10841,10841,2,2024-03-12,1,4418,105,9,18,10841,1,0
10844,10844,2,2024-01-20,1,4404,22,197,4,10844,1,0
10852,10852,2,2023-07-19,1,4409,50,188,9,10852,1,0
10853,10853,2,2024-09-07,1,4401,3,137,1,10853,1,0
10856,10856,1,2024-01-16,1,4418,105,141,18,10856,1,0
10858,10858,2,2023-03-15,1,4410,58,378,10,10858,1,0
10859,10859,2,2023-09-12,1,4415,87,270,15,10859,1,0
10860,10860,1,2024-10-23,1,4409,51,204,9,10860,1,0
10866,10866,1,2024-01-29,1,4414,83,200,14,10866,1,0
10867,10867,1,2025-06-12,1,4420,115,119,20,10867,1,0
10868,10868,1,2024-03-13,1,4418,105,141,18,10868,1,0
10869,10869,1,2023-07-25,1,4414,80,397,14,10869,1,0
10871,10871,1,2025-03-31,1,4415,85,155,15,10871,1,0
10875,10875,1,2025-12-05,1,4418,108,278,18,10875,1,0
10876,10876,1,2025-01-29,1,4402,12,349,2,10876,1,0
10878,10878,1,2025-06-20,1,4412,68,63,12,10878,1,0
10880,10880,1,2024-10-18,1,4413,75,58,13,10880,1,0
10882,10882,2,2025-11-05,1,4414,81,65,14,10882,1,0
10884,10884,2,2024-01-15,1,4417,98,139,17,10884,1,0
10891,10891,2,2023-04-12,1,4417,100,47,17,10891,1,0
10892,10892,2,2023-10-20,1,4417,102,39,17,10892,1,0
10893,10893,2,2024-05-21,1,4401,2,86,1,10893,1,0
10900,10900,2,2024-01-20,1,4410,58,218,10,10900,1,0
10901,10901,2,2025-08-24,1,4420,115,223,20,10901,1,0
10904,10904,2,2025-12-31,1,4407,38,152,7,10904,1,0
10907,10907,1,2024-03-17,1,4407,38,237,7,10907,1,0
10910,10910,1,2024-02-03,1,4412,69,196,12,10910,1,0
10915,10915,1,2025-12-08,1,4402,12,349,2,10915,1,0
10919,10919,1,2024-12-03,1,4408,45,50,8,10919,1,0
10925,10925,1,2025-02-08,1,4409,49,309,9,10925,1,0
10926,10926,2,2023-02-18,1,4409,50,313,9,10926,1,0
10928,10928,2,2024-04-25,1,4411,62,70,11,10928,1,0
10935,10935,2,2025-06-02,1,4408,43,379,8,10935,1,0
10936,10936,1,2025-06-06,1,4412,70,221,12,10936,1,0
10941,10941,1,2024-02-25,1,4403,18,94,3,10941,1,0
10946,10946,2,2025-03-27,1,4402,11,35,2,10946,1,0
10948,10948,1,2024-06-20,1,4402,8,220,2,10948,1,0
10949,10949,1,2023-08-29,1,4419,113,171,19,10949,1,0
10954,10954,2,2023-12-15,1,4404,20,282,4,10954,1,0
10957,10957,1,2023-01-13,1,4405,29,386,5,10957,1,0
10959,10959,2,2025-02-01,1,4420,116,107,20,10959,1,0
10961,10961,2,2023-06-22,1,4419,114,266,19,10961,1,0
10966,10966,2,2025-03-01,1,4420,115,310,20,10966,1,0
10967,10967,1,2025-08-03,1,4407,40,43,7,10967,1,0
10970,10970,1,2024-01-25,1,4405,29,393,5,10970,1,0
10972,10972,1,2024-04-01,1,4418,104,150,18,10972,1,0
10974,10974,2,2025-06-15,1,4409,49,309,9,10974,1,0
10975,10975,2,2024-10-10,1,4401,6,77,1,10975,1,0
10976,10976,2,2025-07-24,1,4408,46,10,8,10976,1,0
10978,10978,1,2025-05-30,1,4417,99,126,17,10978,1,0
10979,10979,2,2024-09-23,1,4419,112,103,19,10979,1,0
10980,10980,1,2024-04-27,1,4419,109,388,19,10980,1,0
10981,10981,1,2025-07-23,1,4418,104,290,18,10981,1,0
10984,10984,2,2024-12-30,1,4409,49,309,9,10984,1,0
10988,10988,2,2023-12-30,1,4402,8,14,2,10988,1,0
10989,10989,1,2024-12-13,1,4404,22,197,4,10989,1,0
10992,10992,1,2023-04-27,1,4408,45,83,8,10992,1,0
11002,11002,1,2025-09-30,1,4410,59,87,10,11002,1,0
11003,11003,1,2023-08-01,1,4417,99,126,17,11003,1,0
11005,11005,1,2025-06-29,1,4405,30,298,5,11005,1,0
11015,11015,2,2024-07-31,1,4418,108,52,18,11015,1,0
11016,11016,1,2025-04-10,1,4417,99,371,17,11016,1,0
11019,11019,1,2024-10-27,1,4407,42,347,7,11019,1,0
11020,11020,2,2023-10-06,1,4410,57,302,10,11020,1,0
11022,11022,1,2023-07-26,1,4418,106,73,18,11022,1,0
11023,11023,2,2024-03-08,1,4415,89,45,15,11023,1,0
11024,11024,1,2025-04-27,1,4420,115,119,20,11024,1,0
11029,11029,1,2023-10-30,1,4407,37,324,7,11029,1,0
11034,11034,1,2023-08-27,1,4420,116,107,20,11034,1,0
11036,11036,1,2023-09-16,1,4401,6,364,1,11036,1,0
11038,11038,2,2025-11-27,1,4417,98,139,17,11038,1,0
11042,11042,1,2024-07-26,1,4420,119,127,20,11042,1,0
11043,11043,2,2023-05-23,1,4419,113,151,19,11043,1,0
11045,11045,2,2025-01-16,1,4409,49,309,9,11045,1,0
11046,11046,2,2023-10-25,1,4408,48,240,8,11046,1,0
11054,11054,1,2025-04-09,1,4407,37,71,7,11054,1,0
11063,11063,2,2025-09-21,1,4411,61,241,11,11063,1,0
11064,11064,1,2025-11-27,1,4414,82,205,14,11064,1,0
11065,11065,1,2024-02-21,1,4403,16,36,3,11065,1,0
11069,11069,1,2023-09-26,1,4404,20,282,4,11069,1,0
11070,11070,2,2023-04-27,1,4404,21,339,4,11070,1,0
11071,11071,1,2025-09-07,1,4419,111,105,19,11071,1,0
11073,11073,1,2024-05-23,1,4420,115,98,20,11073,1,0
11075,11075,2,2024-06-27,1,4418,103,15,18,11075,1,0
11081,11081,1,2023-01-19,1,4403,13,108,3,11081,1,0
11082,11082,2,2023-06-12,1,4405,30,298,5,11082,1,0
11083,11083,1,2023-11-02,1,4413,74,189,13,11083,1,0
11086,11086,2,2024-01-09,1,4407,37,71,7,11086,1,0
11090,11090,1,2025-01-23,1,4411,66,319,11,11090,1,0
11095,11095,2,2025-02-07,1,4419,113,134,19,11095,1,0
11096,11096,2,2023-09-23,1,4405,26,400,5,11096,1,0
11100,11100,1,2024-10-19,1,4401,3,331,1,11100,1,0
