CSID,CaseMasterID,csdate,cstype,PolicePersonID
16159,16159,2023-09-03,A,332
16163,16163,2024-03-07,A,369
16164,16164,2023-08-05,A,247
16166,16166,2025-03-14,A,111
16167,16167,2023-12-07,A,118
16168,16168,2024-05-03,A,23
16171,16171,2023-08-03,A,86
16173,16173,2025-11-24,A,376
16175,16175,2025-01-26,A,65
16178,16178,2024-08-30,A,188
16180,16180,2024-07-23,A,70
16182,16182,2024-07-04,A,65
16188,16188,2024-06-05,A,400
16192,16192,2025-07-07,A,64
16196,16196,2024-08-23,A,250
16198,16198,2024-07-01,A,15
16204,16204,2025-06-16,A,56
16207,16207,2025-04-13,A,17
16210,16210,2024-04-25,A,329
16218,16218,2023-05-08,A,10
16220,16220,2024-05-15,A,238
16223,16223,2026-01-29,A,300
16228,16228,2025-03-25,A,228
16236,16236,2025-07-28,A,188
16241,16241,2026-01-05,A,221
16243,16243,2024-02-05,A,237
16247,16247,2023-06-03,A,349
16251,16251,2025-06-01,A,384
16253,16253,2024-04-21,A,189
16258,16258,2024-12-09,A,204
16263,16263,2025-12-26,A,248
16265,16265,2024-07-19,A,182
16267,16267,2025-05-20,A,278
16269,16269,2024-07-12,A,275
16271,16271,2023-05-12,A,246
16278,16278,2024-03-25,A,365
16279,16279,2023-03-26,A,165
16280,16280,2024-09-03,A,332
16282,16282,2024-06-17,A,252
16283,16283,2024-03-16,A,257
16286,16286,2024-07-29,A,239
16289,16289,2023-03-28,A,35
16291,16291,2025-07-16,A,197
16293,16293,2024-09-26,A,95
16294,16294,2024-06-28,A,197
16300,16300,2023-05-11,A,249
16302,16302,2026-01-27,A,387
16305,16305,2025-10-16,A,313
16307,16307,2023-03-14,A,230
16311,16311,2024-04-23,A,266
16318,16318,2023-10-27,A,191
16321,16321,2025-08-31,A,92
16325,16325,2024-11-10,A,225
16328,16328,2025-01-30,A,18
16331,16331,2025-04-21,A,28
16333,16333,2025-10-07,A,68
16337,16337,2023-05-31,A,247
16344,16344,2023-05-20,A,302
16345,16345,2024-04-27,A,227
16347,16347,2025-05-19,A,259
16348,16348,2023-10-21,A,215
16350,16350,2024-02-24,A,265
16351,16351,2023-06-29,A,342
16355,16355,2025-09-16,A,371
16358,16358,2025-08-15,A,189
16373,16373,2024-12-24,A,114
16385,16385,2024-06-17,A,242
16395,16395,2024-09-21,A,187
16399,16399,2024-01-06,A,70
16406,16406,2023-03-29,A,138
16407,16407,2025-05-20,A,319
16416,16416,2025-10-21,A,226
16417,16417,2024-12-18,A,20
16420,16420,2025-09-19,A,205
16421,16421,2024-09-22,A,228
16429,16429,2025-11-03,A,291
16431,16431,2025-01-02,A,255
16432,16432,2026-02-21,A,7
16433,16433,2025-03-22,A,18
16434,16434,2026-01-26,A,125
16435,16435,2025-07-21,A,311
16438,16438,2024-05-11,A,384
16439,16439,2025-04-23,A,114
16443,16443,2025-06-22,A,53
16448,16448,2023-12-11,A,127
16450,16450,2025-06-22,A,230
16452,16452,2025-07-16,A,170
16453,16453,2025-04-28,A,305
16455,16455,2025-05-10,A,95
16462,16462,2023-03-25,A,346
16463,16463,2024-06-22,A,50
16466,16466,2025-09-16,A,341
16469,16469,2026-01-07,A,111
16485,16485,2023-08-21,A,63
16498,16498,2025-08-15,A,36
16505,16505,2023-09-10,A,287
16506,16506,2023-09-07,A,75
16507,16507,2025-01-20,A,215
16508,16508,2023-03-10,A,136
16512,16512,2024-12-04,A,341
16515,16515,2023-11-24,A,293
16516,16516,2023-08-25,A,210
16520,16520,2024-03-14,A,131
16521,16521,2024-05-09,A,320
16522,16522,2024-05-03,A,284
16526,16526,2025-07-02,A,391
16531,16531,2023-11-20,A,155
16538,16538,2024-06-22,A,309
16542,16542,2025-11-13,A,270
16543,16543,2026-02-07,A,380
16545,16545,2023-06-25,A,114
16547,16547,2025-11-06,A,57
16549,16549,2025-02-27,A,175
16551,16551,2025-09-08,A,289
16562,16562,2024-02-24,A,225
16569,16569,2025-08-09,A,247
16572,16572,2024-04-19,A,62
16573,16573,2025-12-12,A,309
16574,16574,2023-05-30,A,86
16577,16577,2024-05-08,A,19
16581,16581,2025-07-05,A,208
16585,16585,2023-08-18,A,108
16586,16586,2025-11-04,A,107
16590,16590,2025-08-31,A,188
16591,16591,2023-09-01,A,201
16597,16597,2023-10-01,A,265
16604,16604,2025-11-29,A,276
16606,16606,2024-07-15,A,391
16607,16607,2025-04-03,A,91
16617,16617,2023-10-17,A,99
16630,16630,2025-09-04,A,63
16634,16634,2023-12-05,A,374
16645,16645,2023-06-13,A,95
16647,16647,2024-11-03,A,18
16650,16650,2025-10-27,A,116
16652,16652,2025-11-15,A,38
16654,16654,2025-07-21,A,396
16656,16656,2024-11-25,A,352
16658,16658,2023-03-12,A,90
16660,16660,2023-11-12,A,258
16666,16666,2025-03-30,A,10
16667,16667,2024-05-25,A,173
16674,16674,2024-06-09,A,236
16677,16677,2024-05-01,A,224
16678,16678,2023-06-23,A,24
16679,16679,2023-04-06,A,26
16683,16683,2025-04-26,A,185
16689,16689,2024-04-09,A,70
16691,16691,2023-05-17,A,45
16692,16692,2023-05-06,A,374
16694,16694,2024-06-28,A,100
16695,16695,2025-03-20,A,126
16697,16697,2026-01-19,A,5
16700,16700,2023-03-16,A,106
16702,16702,2023-09-07,A,65
16704,16704,2023-09-03,A,365
16705,16705,2025-01-03,A,71
16709,16709,2023-07-27,A,118
16712,16712,2026-02-11,A,259
16713,16713,2023-08-21,A,319
16715,16715,2023-12-15,A,87
16720,16720,2025-05-22,A,379
16721,16721,2025-09-24,A,118
16722,16722,2023-09-11,A,71
16724,16724,2025-05-23,A,289
16725,16725,2024-03-05,A,263
16726,16726,2025-10-30,A,205
16729,16729,2025-02-23,A,12
16731,16731,2023-05-17,A,15
16732,16732,2023-03-27,A,138
16735,16735,2024-04-09,A,13
16737,16737,2025-09-16,A,389
16742,16742,2023-06-05,A,32
16744,16744,2023-07-12,A,71
16745,16745,2023-05-25,A,101
16747,16747,2025-04-23,A,365
16759,16759,2024-10-13,A,65
16760,16760,2024-10-03,A,379
16761,16761,2025-12-25,A,13
16762,16762,2025-07-05,A,248
16763,16763,2025-12-30,A,359
16766,16766,2025-05-26,A,264
16774,16774,2024-06-13,A,201
16775,16775,2023-04-05,A,388
16776,16776,2023-03-28,A,9
16779,16779,2024-04-19,A,36
16783,16783,2025-10-01,A,274
16784,16784,2024-12-22,A,335
16785,16785,2024-03-03,A,85
16786,16786,2023-08-26,A,282
16793,16793,2024-04-25,A,395
16794,16794,2025-05-12,A,200
16796,16796,2024-05-14,A,70
16798,16798,2024-01-22,A,306
16804,16804,2025-09-12,A,282
16808,16808,2024-06-18,A,175
16811,16811,2024-12-30,A,226
16819,16819,2024-11-14,A,384
16832,16832,2023-10-19,A,257
16833,16833,2024-03-03,A,187
16836,16836,2023-08-31,A,74
16838,16838,2025-12-09,A,224
16840,16840,2024-02-01,A,352
16848,16848,2024-08-04,A,95
16849,16849,2023-11-19,A,232
16852,16852,2025-04-29,A,73
16853,16853,2024-12-09,A,178
16855,16855,2024-09-15,A,372
16862,16862,2023-03-18,A,388
16866,16866,2025-12-27,A,300
16867,16867,2025-06-23,A,255
16869,16869,2024-12-11,A,271
16871,16871,2024-02-25,A,347
16872,16872,2025-04-15,A,173
16877,16877,2025-03-04,A,302
16878,16878,2024-11-28,A,340
16879,16879,2024-05-21,A,330
16881,16881,2023-10-21,A,114
16882,16882,2024-02-16,A,389
16887,16887,2023-12-11,A,91
16889,16889,2024-10-11,A,349
16892,16892,2025-11-02,A,313
16894,16894,2023-04-03,A,138
16901,16901,2024-07-16,A,267
16902,16902,2025-01-21,A,85
16903,16903,2025-01-14,A,172
16914,16914,2025-12-19,A,183
16920,16920,2024-08-29,A,225
16924,16924,2024-02-26,A,20
16929,16929,2024-01-27,A,35
16931,16931,2025-06-13,A,365
16932,16932,2024-10-17,A,170
16935,16935,2023-12-05,A,360
16939,16939,2025-11-01,A,296
16941,16941,2026-01-27,A,247
16943,16943,2025-12-08,A,289
16945,16945,2026-01-10,A,314
16949,16949,2023-09-09,A,126
16951,16951,2024-03-25,A,135
16952,16952,2023-06-20,A,207
16953,16953,2024-02-05,A,103
16954,16954,2025-03-04,A,96
16958,16958,2025-09-04,A,11
16959,16959,2025-09-12,A,375
16964,16964,2024-01-10,A,227
16966,16966,2024-10-09,A,368
16970,16970,2024-11-07,A,282
16971,16971,2024-08-01,A,64
16972,16972,2024-04-30,A,118
16973,16973,2023-07-03,A,200
16978,16978,2024-08-23,A,165
16983,16983,2024-10-03,A,259
16987,16987,2024-01-18,A,224
16991,16991,2025-11-24,A,41
16994,16994,2024-10-02,A,192
16996,16996,2025-07-20,A,281
16997,16997,2024-01-31,A,365
17004,17004,2025-04-14,A,31
17009,17009,2025-12-30,A,15
17012,17012,2023-05-07,A,125
17013,17013,2025-12-23,A,183
17019,17019,2025-12-02,A,9
17020,17020,2025-10-28,A,200
17022,17022,2024-04-02,A,265
17024,17024,2024-09-01,A,227
17027,17027,2025-10-17,A,256
17028,17028,2024-10-24,A,65
17032,17032,2024-03-23,A,100
17034,17034,2024-06-20,A,277
17035,17035,2025-04-18,A,10
17037,17037,2024-06-07,A,187
17043,17043,2025-10-16,A,157
17044,17044,2025-01-09,A,332
17045,17045,2024-02-01,A,88
17046,17046,2025-04-18,A,231
17048,17048,2025-11-17,A,131
17054,17054,2023-07-10,A,19
17055,17055,2023-11-22,A,335
17064,17064,2025-02-14,A,33
17071,17071,2024-06-23,A,355
17072,17072,2024-10-17,A,358
17075,17075,2024-11-16,A,82
17077,17077,2025-01-18,A,201
17078,17078,2023-08-23,A,28
17080,17080,2025-07-10,A,292
17083,17083,2024-03-26,A,296
17084,17084,2025-09-21,A,375
17089,17089,2026-03-01,A,147
17094,17094,2024-01-06,A,200
17103,17103,2025-04-02,A,20
17105,17105,2025-10-26,A,74
17108,17108,2025-01-04,A,154
17111,17111,2024-12-18,A,116
17113,17113,2024-03-30,A,164
17117,17117,2023-10-07,A,30
17119,17119,2024-08-10,A,291
17122,17122,2024-03-30,A,204
17125,17125,2024-12-27,A,33
17129,17129,2024-01-31,A,182
17130,17130,2025-09-23,A,147
17131,17131,2025-01-22,A,180
17134,17134,2025-05-14,A,170
17139,17139,2025-09-19,A,375
17141,17141,2023-04-24,A,70
17145,17145,2023-08-01,A,296
17148,17148,2025-04-19,A,295
17150,17150,2023-05-25,A,194
17152,17152,2024-07-22,A,178
17155,17155,2025-04-30,A,342
17158,17158,2024-06-30,A,132
17162,17162,2025-08-03,A,74
17163,17163,2024-09-17,A,47
17167,17167,2024-04-17,A,330
17168,17168,2023-06-15,A,243
17169,17169,2023-11-16,A,74
17171,17171,2024-11-21,A,255
17177,17177,2024-12-30,A,252
17179,17179,2024-06-15,A,385
17183,17183,2024-08-23,A,115
17184,17184,2025-01-31,A,20
17187,17187,2025-07-29,A,396
17189,17189,2025-03-03,A,58
17191,17191,2023-02-25,A,253
17196,17196,2024-03-18,A,95
17198,17198,2024-11-19,A,199
17199,17199,2024-07-20,A,398
17200,17200,2024-10-22,A,278
17201,17201,2025-06-27,A,116
17202,17202,2023-09-09,A,327
17207,17207,2023-11-30,A,10
17208,17208,2026-03-02,A,364
17209,17209,2023-09-11,A,191
17216,17216,2025-05-07,A,205
17222,17222,2025-02-16,A,356
17225,17225,2023-09-26,A,79
17226,17226,2026-01-29,A,56
17230,17230,2024-10-25,A,166
17232,17232,2023-05-03,A,324
17238,17238,2024-09-25,A,332
17239,17239,2025-02-18,A,166
17243,17243,2023-08-31,A,284
17254,17254,2023-08-13,A,237
17256,17256,2025-05-31,A,73
17260,17260,2024-05-17,A,266
17265,17265,2024-10-11,A,399
17278,17278,2024-04-26,A,152
17280,17280,2024-03-27,A,309
17289,17289,2024-11-14,A,256
17292,17292,2025-02-18,A,330
17293,17293,2023-11-19,A,393
17294,17294,2025-08-27,A,400
17296,17296,2025-08-16,A,39
17298,17298,2024-10-11,A,312
17299,17299,2023-07-28,A,205
17303,17303,2024-09-17,A,322
17305,17305,2023-05-19,A,152
17310,17310,2024-01-22,A,28
17318,17318,2023-07-24,A,92
17320,17320,2024-05-21,A,85
17327,17327,2024-05-22,A,10
17331,17331,2023-12-31,A,16
17334,17334,2024-12-16,A,33
17336,17336,2024-08-15,A,200
17339,17339,2024-09-26,A,64
17341,17341,2025-08-09,A,61
17347,17347,2025-06-01,A,281
17348,17348,2023-07-20,A,118
17349,17349,2025-08-25,A,242
17355,17355,2025-09-03,A,126
17359,17359,2025-10-23,A,101
17360,17360,2025-05-14,A,168
17364,17364,2023-12-02,A,335
17367,17367,2025-09-01,A,95
17369,17369,2024-01-11,A,368
17370,17370,2024-07-01,A,258
17371,17371,2025-05-04,A,197
17372,17372,2023-07-24,A,335
17374,17374,2023-09-08,A,76
17376,17376,2025-06-17,A,155
17377,17377,2024-01-30,A,161
17381,17381,2024-06-15,A,289
17382,17382,2023-08-28,A,285
17400,17400,2024-03-16,A,207
17406,17406,2025-03-30,A,170
17408,17408,2023-09-04,A,118
17412,17412,2023-07-14,A,86
17422,17422,2025-06-19,A,368
17424,17424,2024-12-30,A,15
17425,17425,2025-12-11,A,164
17426,17426,2026-02-28,A,399
17427,17427,2024-07-28,A,309
17428,17428,2025-11-11,A,307
17429,17429,2023-04-23,A,82
17432,17432,2024-04-12,A,327
17434,17434,2025-02-17,A,400
17435,17435,2025-01-08,A,309
17438,17438,2024-03-05,A,49
17445,17445,2023-08-02,A,152
17446,17446,2024-02-11,A,221
17449,17449,2025-12-14,A,57
17453,17453,2023-08-07,A,9
17461,17461,2024-06-17,A,342
17462,17462,2024-06-07,A,215
17464,17464,2025-01-27,A,287
17471,17471,2023-05-02,A,27
17472,17472,2024-03-30,A,340
17473,17473,2025-10-02,A,259
17476,17476,2025-04-01,A,208
17478,17478,2023-11-14,A,161
17480,17480,2024-11-18,A,155
17481,17481,2025-09-01,A,110
17483,17483,2023-03-28,A,189
17488,17488,2023-08-17,A,340
17499,17499,2025-11-04,A,26
17504,17504,2023-08-04,A,61
17507,17507,2024-04-04,A,340
17514,17514,2024-04-23,A,117
17516,17516,2024-03-08,A,333
17517,17517,2025-08-15,A,321
17520,17520,2023-12-20,A,340
17524,17524,2024-05-10,A,107
17526,17526,2026-01-07,A,224
17527,17527,2023-07-26,A,218
17533,17533,2024-12-13,A,35
17536,17536,2026-02-27,A,165
17539,17539,2023-04-03,A,302
17545,17545,2025-04-09,A,56
17548,17548,2023-11-15,A,100
17552,17552,2024-09-19,A,103
17558,17558,2024-03-19,A,155
17563,17563,2025-08-03,A,106
17564,17564,2024-04-15,A,200
17565,17565,2026-01-08,A,360
17566,17566,2024-08-31,A,305
17567,17567,2024-11-12,A,392
17570,17570,2025-09-04,A,223
17572,17572,2024-07-23,A,185
17574,17574,2025-10-26,A,299
17578,17578,2023-10-07,A,346
17587,17587,2024-02-03,A,282
17591,17591,2024-10-25,A,302
17596,17596,2023-06-01,A,52
17597,17597,2024-01-30,A,241
17598,17598,2024-05-25,A,3
17600,17600,2023-04-11,A,108
17601,17601,2025-02-16,A,304
17604,17604,2025-12-23,A,299
17606,17606,2024-04-11,A,255
17615,17615,2026-02-09,A,101
17620,17620,2024-08-07,A,108
17622,17622,2024-02-18,A,90
17627,17627,2024-12-21,A,379
17630,17630,2025-11-15,A,23
17632,17632,2024-08-24,A,104
17637,17637,2025-03-19,A,197
17641,17641,2024-02-19,A,157
17642,17642,2024-11-23,A,236
17645,17645,2025-09-02,A,204
17647,17647,2024-09-03,A,380
17654,17654,2025-11-01,A,56
17657,17657,2023-05-15,A,34
17659,17659,2024-04-06,A,208
17665,17665,2024-12-28,A,200
17666,17666,2023-09-25,A,176
17667,17667,2023-06-30,A,269
17679,17679,2023-06-16,A,150
17689,17689,2025-01-13,A,187
17690,17690,2023-08-29,A,64
17697,17697,2023-02-12,A,118
17701,17701,2024-03-16,A,106
17704,17704,2024-07-21,A,62
17705,17705,2025-09-22,A,368
17717,17717,2024-04-12,A,118
17719,17719,2023-05-22,A,7
17723,17723,2024-12-23,A,135
17725,17725,2024-01-29,A,127
17727,17727,2024-01-23,A,137
17730,17730,2024-08-24,A,187
17731,17731,2024-08-17,A,65
17733,17733,2025-03-21,A,171
17736,17736,2023-09-09,A,305
17746,17746,2024-06-04,A,312
17750,17750,2025-05-09,A,147
17751,17751,2023-08-23,A,256
17756,17756,2025-02-04,A,302
17758,17758,2025-01-06,A,289
17759,17759,2024-10-03,A,35
17760,17760,2023-08-26,A,95
17761,17761,2025-05-12,A,377
17764,17764,2023-04-19,A,9
17765,17765,2023-04-28,A,79
17766,17766,2023-10-17,A,330
17778,17778,2025-04-07,A,245
17785,17785,2023-02-18,A,123
17789,17789,2024-10-24,A,68
17790,17790,2023-11-28,A,16
17793,17793,2024-08-27,A,375
17794,17794,2024-02-21,A,340
17801,17801,2024-04-18,A,70
17802,17802,2025-04-19,A,278
17805,17805,2025-07-26,A,116
17806,17806,2025-05-04,A,379
17811,17811,2023-08-20,A,376
17812,17812,2024-08-07,A,56
17816,17816,2024-11-27,A,10
17818,17818,2025-04-06,A,35
17819,17819,2024-07-04,A,106
17829,17829,2023-06-12,A,218
17832,17832,2023-09-18,A,188
17833,17833,2023-09-02,A,148
17834,17834,2023-12-07,A,400
17835,17835,2024-04-09,A,340
17837,17837,2024-07-26,A,95
17838,17838,2025-08-17,A,203
17839,17839,2026-03-02,A,204
17840,17840,2023-08-28,A,328
17841,17841,2025-09-01,A,8
17842,17842,2025-08-12,A,191
17845,17845,2025-01-18,A,258
17846,17846,2024-04-30,A,136
17847,17847,2025-06-30,A,299
17848,17848,2023-10-02,A,9
17851,17851,2023-03-24,A,223
17854,17854,2023-05-22,A,74
17855,17855,2024-12-23,A,82
17856,17856,2026-01-17,A,100
17861,17861,2023-05-06,A,45
17862,17862,2025-08-11,A,336
17864,17864,2023-04-01,A,264
17865,17865,2023-09-30,A,152
17867,17867,2024-12-01,A,101
17871,17871,2026-02-07,A,400
17872,17872,2024-09-02,A,367
17884,17884,2024-11-30,A,256
17886,17886,2024-10-23,A,369
17888,17888,2023-08-06,A,86
17897,17897,2024-12-31,A,342
17902,17902,2023-05-30,A,384
17906,17906,2024-02-18,A,255
17907,17907,2025-03-02,A,95
17909,17909,2025-03-17,A,355
17911,17911,2025-09-20,A,324
17913,17913,2025-03-28,A,313
17914,17914,2024-01-16,A,328
17915,17915,2024-08-08,A,43
17916,17916,2025-01-24,A,215
17917,17917,2024-01-21,A,165
17918,17918,2025-11-15,A,253
17919,17919,2025-11-04,A,131
17924,17924,2024-04-30,A,95
17927,17927,2023-09-23,A,61
17935,17935,2025-04-14,A,289
17937,17937,2024-08-09,A,253
17940,17940,2024-04-01,A,269
17948,17948,2024-11-01,A,11
17950,17950,2025-11-21,A,289
17951,17951,2023-04-22,A,206
17955,17955,2024-10-24,A,171
17961,17961,2023-10-24,A,289
17962,17962,2023-12-01,A,115
17964,17964,2026-01-09,A,191
17966,17966,2025-09-18,A,107
17973,17973,2025-03-27,A,354
17974,17974,2026-02-08,A,194
17975,17975,2024-10-07,A,299
17979,17979,2023-11-14,A,116
17991,17991,2025-05-19,A,68
17993,17993,2025-05-20,A,178
17997,17997,2025-09-07,A,205
18001,18001,2025-09-06,A,240
18002,18002,2025-04-15,A,282
18005,18005,2024-09-27,A,349
18007,18007,2025-11-19,A,233
18009,18009,2023-05-17,A,8
18014,18014,2023-11-04,A,166
18022,18022,2023-12-24,A,105
18029,18029,2023-12-23,A,365
18031,18031,2024-09-16,A,334
18036,18036,2024-05-04,A,204
18039,18039,2024-04-28,A,230
18041,18041,2025-07-31,A,205
18043,18043,2025-12-20,A,204
18059,18059,2024-06-18,A,226
18061,18061,2026-01-25,A,165
18063,18063,2025-07-31,A,20
18065,18065,2023-10-26,A,110
18068,18068,2025-09-18,A,226
18069,18069,2025-09-28,A,324
18071,18071,2023-04-03,A,349
18076,18076,2025-01-18,A,85
18077,18077,2025-07-08,A,348
18081,18081,2025-03-28,A,170
18083,18083,2024-04-13,A,197
18084,18084,2023-02-17,A,400
18087,18087,2024-08-18,A,335
18088,18088,2023-06-24,A,188
18090,18090,2023-08-13,A,67
18091,18091,2025-07-20,A,17
18093,18093,2025-10-21,A,187
18099,18099,2024-02-18,A,205
18103,18103,2024-09-23,A,359
18105,18105,2026-02-13,A,207
18107,18107,2025-08-10,A,240
18109,18109,2024-12-31,A,293
18112,18112,2024-02-02,A,115
18120,18120,2025-01-08,A,268
18121,18121,2026-01-16,A,206
18128,18128,2025-03-11,A,90
18133,18133,2023-06-24,A,316
18135,18135,2026-02-01,A,62
18136,18136,2023-11-04,A,240
18141,18141,2023-07-08,A,126
18144,18144,2025-08-17,A,27
18147,18147,2025-11-14,A,92
18148,18148,2025-07-17,A,225
18150,18150,2025-12-21,A,189
18153,18153,2024-03-14,A,105
18154,18154,2023-07-19,A,185
18156,18156,2025-12-04,A,317
18164,18164,2024-03-01,A,194
18165,18165,2023-08-23,A,334
18168,18168,2024-01-04,A,6
18171,18171,2024-07-24,A,150
18174,18174,2023-12-31,A,374
18180,18180,2026-01-03,A,103
18182,18182,2023-07-22,A,293
18185,18185,2023-08-30,A,10
18191,18191,2023-07-06,A,205
18194,18194,2025-07-29,A,368
18197,18197,2023-06-01,A,159
18198,18198,2024-03-28,A,365
18204,18204,2025-10-12,A,354
18205,18205,2023-05-07,A,63
18212,18212,2023-12-28,A,28
18213,18213,2025-08-04,A,180
18217,18217,2024-12-03,A,348
18218,18218,2023-05-11,A,248
18219,18219,2024-01-01,A,343
18220,18220,2025-12-22,A,242
18226,18226,2023-11-15,A,189
18232,18232,2025-04-11,A,144
18240,18240,2025-10-23,A,392
18242,18242,2023-12-13,A,388
18245,18245,2026-01-04,A,287
18250,18250,2024-04-12,A,360
18254,18254,2024-04-08,A,21
18258,18258,2026-01-20,A,372
18262,18262,2024-07-01,A,64
18265,18265,2025-03-01,A,215
18267,18267,2023-09-09,A,23
18271,18271,2023-09-06,A,32
18272,18272,2023-09-02,A,299
18273,18273,2024-03-06,A,243
18277,18277,2024-04-21,A,111
18281,18281,2024-11-13,A,31
18284,18284,2023-08-26,A,186
18285,18285,2025-02-22,A,95
18289,18289,2024-02-11,A,21
18291,18291,2026-01-05,A,34
18294,18294,2026-01-13,A,200
18296,18296,2024-12-11,A,359
18299,18299,2025-02-06,A,164
18306,18306,2024-09-05,A,65
18310,18310,2024-04-29,A,265
18312,18312,2024-03-11,A,103
18320,18320,2024-09-11,A,392
18321,18321,2024-08-28,A,373
18322,18322,2025-09-26,A,346
18326,18326,2025-08-09,A,28
18336,18336,2025-05-26,A,332
18344,18344,2024-12-30,A,130
18345,18345,2025-12-08,A,254
18350,18350,2024-10-28,A,206
18353,18353,2025-06-28,A,90
18363,18363,2024-05-04,A,35
18370,18370,2025-07-27,A,269
18371,18371,2026-02-08,A,200
18372,18372,2023-03-31,A,81
18374,18374,2024-03-25,A,282
18375,18375,2026-01-11,A,297
18380,18380,2024-11-01,A,371
18383,18383,2025-06-04,A,375
18384,18384,2024-11-14,A,365
18387,18387,2024-05-24,A,399
18388,18388,2025-01-22,A,70
18391,18391,2024-07-16,A,374
18397,18397,2024-08-28,A,131
18401,18401,2024-07-07,A,214
18411,18411,2024-08-15,A,387
18416,18416,2025-05-07,A,204
18417,18417,2025-01-05,A,287
18420,18420,2024-06-03,A,35
18422,18422,2025-02-05,A,45
18423,18423,2025-03-28,A,89
18424,18424,2025-08-13,A,191
18425,18425,2024-08-15,A,396
18433,18433,2024-05-24,A,114
18440,18440,2025-04-26,A,20
18445,18445,2024-04-23,A,282
18446,18446,2025-08-13,A,69
18451,18451,2023-04-15,A,51
18455,18455,2023-07-22,A,235
18460,18460,2025-10-26,A,170
18466,18466,2025-03-17,A,65
18469,18469,2024-08-11,A,59
18471,18471,2024-06-24,A,231
18475,18475,2024-11-15,A,157
18478,18478,2025-08-08,A,379
18483,18483,2026-02-08,A,11
18489,18489,2024-09-21,A,299
18490,18490,2025-10-10,A,131
18499,18499,2025-06-04,A,91
18503,18503,2025-09-02,A,98
18508,18508,2025-02-13,A,391
18513,18513,2025-09-10,A,208
18517,18517,2024-07-17,A,391
18518,18518,2025-08-26,A,10
18519,18519,2023-12-30,A,81
18521,18521,2025-11-06,A,239
18524,18524,2025-12-28,A,64
18527,18527,2026-01-22,A,106
18531,18531,2024-05-28,A,348
18538,18538,2025-01-08,A,35
18540,18540,2024-09-17,A,24
18543,18543,2024-10-04,A,62
18544,18544,2024-07-22,A,207
18548,18548,2024-06-27,A,42
18550,18550,2024-12-09,A,227
18554,18554,2023-10-30,A,32
18557,18557,2024-04-29,A,125
18558,18558,2024-04-25,A,18
18562,18562,2024-04-25,A,389
18564,18564,2023-06-19,A,282
18565,18565,2024-05-13,A,271
18568,18568,2023-09-09,A,151
18570,18570,2024-04-28,A,282
18579,18579,2023-08-09,A,6
18584,18584,2025-01-28,A,224
18599,18599,2024-03-27,A,92
18602,18602,2023-07-31,A,68
18605,18605,2024-01-30,A,87
18608,18608,2023-11-20,A,197
18609,18609,2025-05-19,A,263
18611,18611,2024-12-15,A,332
18614,18614,2024-09-15,A,332
18616,18616,2024-06-05,A,110
18617,18617,2025-07-26,A,130
18619,18619,2025-02-06,A,171
18630,18630,2024-03-04,A,336
18631,18631,2025-01-04,A,114
18634,18634,2025-07-07,A,90
18642,18642,2023-11-24,A,101
18643,18643,2024-09-10,A,340
18644,18644,2026-02-15,A,166
18646,18646,2023-07-14,A,396
18647,18647,2025-04-04,A,145
18649,18649,2023-09-02,A,67
18650,18650,2024-02-07,A,92
18653,18653,2025-07-19,A,210
18654,18654,2025-06-01,A,400
18668,18668,2024-10-12,A,313
18669,18669,2023-09-30,A,160
18674,18674,2023-08-30,A,91
18680,18680,2024-04-05,A,227
18681,18681,2024-01-28,A,87
18686,18686,2025-05-27,A,305
18687,18687,2025-05-31,A,105
18693,18693,2023-06-28,A,343
18694,18694,2023-03-20,A,205
18704,18704,2024-07-22,A,5
18708,18708,2023-08-16,A,298
18721,18721,2025-10-26,A,378
18722,18722,2026-02-04,A,10
18726,18726,2025-02-19,A,197
18727,18727,2023-06-16,A,95
18729,18729,2023-03-21,A,389
18740,18740,2024-01-04,A,108
18741,18741,2023-09-12,A,87
18743,18743,2024-05-23,A,226
18744,18744,2024-10-02,A,98
18750,18750,2023-11-07,A,50
18751,18751,2025-03-26,A,23
18757,18757,2024-04-05,A,224
18758,18758,2023-03-24,A,27
18774,18774,2025-07-19,A,343
18775,18775,2025-02-26,A,327
18780,18780,2024-12-21,A,368
18788,18788,2025-10-09,A,76
18796,18796,2023-05-24,A,319
18801,18801,2025-08-13,A,185
18803,18803,2025-02-11,A,108
18804,18804,2024-05-09,A,114
18806,18806,2023-05-21,A,217
18809,18809,2024-06-20,A,347
18810,18810,2023-03-17,A,265
18811,18811,2024-03-06,A,52
18813,18813,2025-08-04,A,190
18815,18815,2024-02-28,A,254
18817,18817,2024-05-24,A,379
18818,18818,2025-03-16,A,205
18827,18827,2023-05-02,A,236
18828,18828,2025-02-27,A,226
18829,18829,2023-09-19,A,338
18830,18830,2025-09-20,A,39
18836,18836,2023-07-11,A,341
18841,18841,2023-12-03,A,196
18848,18848,2026-02-23,A,69
18856,18856,2024-03-07,A,35
18860,18860,2025-03-05,A,15
18865,18865,2024-06-07,A,200
18866,18866,2025-06-13,A,342
18870,18870,2024-03-16,A,118
18875,18875,2025-03-06,A,289
18876,18876,2024-05-24,A,32
18880,18880,2024-11-15,A,297
18883,18883,2024-03-29,A,385
18884,18884,2024-02-23,A,20
18885,18885,2023-12-25,A,23
18896,18896,2023-08-17,A,122
18897,18897,2025-06-09,A,200
18900,18900,2025-12-13,A,310
