incident_id,date,hour,district,police_station,crime_type,mo,latitude,longitude,suspect_id,victim_id,victim_age,victim_gender,weapon_used,severity_score,resolved,urbanization,pop_density,literacy_rate,unemployment_rate,month,day_of_week,is_weekend,is_repeat_offender,CrimeNo,CaseStatusName,anomaly_score,is_anomaly,hotspot_cluster
INC-009752,2024-11-02,22,Chikkamagaluru,Chikkamagaluru PS-6,Theft,snatch-and-run,13.27762,75.74605,ACC-05967,9752,38,M,False,2.1,0,19,191,81.9,4.1,11,5,True,False,144150090202400018,Under Investigation,1,False,13
INC-009753,2024-02-22,21,Belagavi,Belagavi PS-1,Theft,snatch-and-run,15.7476,74.46627,ACC-04238,9753,40,F,False,1.6,1,24,316,73.9,5.2,2,3,False,False,144040019202400021,Closed,1,False,16
INC-009754,2025-05-28,22,Tumakuru,Tumakuru PS-6,Domestic Violence,repeat household dispute,13.30592,77.21487,ACC-01357,9754,46,F,False,2.5,1,22,276,75.1,5.0,5,2,False,False,144090054202500020,Charge Sheeted,1,False,17
INC-009755,2023-10-19,23,Mandya,Mandya PS-5,Cyber Fraud,SIM swap,12.47782,76.89328,ACC-05514,9755,60,T,False,3.5,0,17,460,71.9,5.1,10,3,False,True,144190113202300032,Undetected,1,False,18
INC-009756,2024-09-28,23,Raichur,Raichur PS-2,Cyber Fraud,fake investment call,16.12514,77.39046,ACC-05708,9756,37,T,False,2.6,0,24,335,60.5,7.2,9,5,True,False,144130074202400025,Undetected,1,False,0
INC-009757,2024-04-17,15,Koppal,Koppal PS-5,Cyber Fraud,OTP scam,15.35956,76.12977,ACC-06096,9757,19,T,False,3.5,1,20,261,65.5,6.6,4,2,False,False,144200119202400021,Charge Sheeted,1,False,12
INC-009758,2025-04-03,23,Bengaluru Urban,Bengaluru Urban PS-1,Murder,personal enmity,12.96511,77.51523,ACC-02907,9758,40,T,True,7.2,1,91,4381,87.7,6.1,4,3,False,True,144010001202500027,Charge Sheeted,1,False,8
INC-009759,2023-11-18,22,Raichur,Raichur PS-6,Cyber Fraud,fake investment call,16.10706,77.41688,ACC-00119,9759,45,M,False,2.9,1,24,335,60.5,7.2,11,5,True,False,144130078202300023,Closed,1,False,0
INC-009760,2024-05-21,10,Ballari,Ballari PS-4,Domestic Violence,repeat household dispute,15.22124,76.91255,ACC-04896,9760,50,F,False,2.7,0,35,302,67.2,6.4,5,1,False,True,144070040202400026,Under Investigation,1,False,6
INC-009761,2025-08-29,23,Belagavi,Belagavi PS-6,Cyber Fraud,SIM swap,15.85112,74.51252,ACC-01873,9761,27,M,False,2.8,0,24,316,73.9,5.2,8,4,False,False,144040024202500023,Under Investigation,1,False,16
INC-009762,2025-05-02,18,Shivamogga,Shivamogga PS-3,Vehicle Theft,duplicate key,13.85773,75.62429,ACC-00318,9762,33,T,False,2.3,0,29,254,81.3,4.5,5,4,False,False,144080045202500025,Under Investigation,1,False,15
INC-009763,2025-04-15,6,Davanagere,Davanagere PS-4,Assault,altercation escalation,14.41438,75.97933,ACC-07736,9763,68,F,False,2.5,1,34,429,76.6,5.3,4,1,False,False,144110064202500034,Charge Sheeted,1,False,14
INC-009764,2024-04-27,22,Koppal,Koppal PS-2,Theft,snatch-and-run,15.3457,76.19905,ACC-07333,9764,31,M,False,1.3,0,20,261,65.5,6.6,4,5,True,False,844200116202400008,Undetected,1,False,12
INC-009765,2025-06-30,23,Mandya,Mandya PS-2,Cyber Fraud,SIM swap,12.52354,77.01715,ACC-07366,9765,26,F,False,3.7,0,17,460,71.9,5.1,6,0,False,False,144190110202500028,Undetected,1,False,18
INC-009766,2024-04-18,21,Belagavi,Belagavi PS-3,Assault,group assault,15.77816,74.52695,ACC-04013,9766,47,F,False,3.9,1,24,316,73.9,5.2,4,3,False,False,144040021202400025,Charge Sheeted,1,False,16
INC-009767,2024-12-30,22,Mandya,Mandya PS-1,Burglary,forced entry - night,12.46433,76.83601,ACC-02466,9767,28,T,False,3.5,1,17,460,71.9,5.1,12,0,False,True,144190109202400026,Charge Sheeted,1,False,18
INC-009768,2024-05-05,18,Mysuru,Mysuru PS-1,Drug Offense,courier network,12.32284,76.67422,ACC-00403,9768,33,T,True,2.8,0,51,493,72.6,4.8,5,6,True,False,144020007202400029,Under Investigation,1,False,9
INC-009769,2025-08-11,13,Dharwad,Dharwad PS-4,Cyber Fraud,fake investment call,15.41255,75.00701,ACC-00597,9769,29,M,False,1.5,0,56,439,80.5,5.7,8,0,False,False,844050028202500003,Undetected,1,False,2
INC-009770,2024-01-21,12,Davanagere,Davanagere PS-2,Assault,group assault,14.54988,76.0137,ACC-06716,9770,43,M,False,4.7,0,34,429,76.6,5.3,1,6,True,False,144110062202400020,Under Investigation,1,False,14
INC-009771,2023-10-02,23,Mysuru,Mysuru PS-6,Theft,shop-lifting,12.33543,76.65118,ACC-06795,9771,50,M,False,1.1,0,51,493,72.6,4.8,10,0,False,False,144020012202300024,Under Investigation,1,False,9
INC-009772,2025-10-29,12,Dharwad,Dharwad PS-5,Drug Offense,street-level peddling,15.34515,74.93364,ACC-01154,9772,28,T,False,2.4,0,56,439,80.5,5.7,10,2,False,False,144050029202500029,Under Investigation,1,False,2
INC-009773,2024-03-01,17,Kalaburagi,Kalaburagi PS-1,Theft,shop-lifting,17.37947,76.8723,ACC-06251,9773,25,T,False,2.6,1,32,316,64.8,6.9,3,4,False,False,144060031202400024,Charge Sheeted,1,False,3
INC-009774,2024-11-18,19,Tumakuru,Tumakuru PS-4,Theft,opportunistic pickpocketing,13.28422,77.11067,ACC-08689,9774,39,T,False,1.9,0,22,276,75.1,5.0,11,0,False,False,144090052202400021,Under Investigation,1,False,17
INC-009775,2025-09-29,23,Belagavi,Belagavi PS-5,Cyber Fraud,fake investment call,15.86533,74.51143,ACC-03340,9775,33,T,False,1.5,1,24,316,73.9,5.2,9,0,False,False,844040023202500001,Charge Sheeted,1,False,16
INC-009776,2024-01-04,11,Udupi,Udupi PS-6,Assault,workplace dispute,13.32499,74.71187,ACC-03096,9776,20,T,True,4.1,0,27,407,86.2,3.4,1,3,False,False,144100060202400025,Undetected,1,False,1
INC-009777,2023-05-17,17,Dharwad,Dharwad PS-4,Domestic Violence,dowry-related,15.45468,74.97379,ACC-01040,9777,31,M,False,4.5,1,56,439,80.5,5.7,5,2,False,False,144050028202300019,Closed,1,False,2
INC-009778,2024-04-03,10,Hassan,Hassan PS-5,Robbery,armed - two person,13.04164,76.13539,ACC-02274,9778,30,M,True,3.1,0,18,320,78.3,4.6,4,2,False,False,144180107202400022,Under Investigation,1,False,10
INC-009779,2024-05-12,23,Bagalkot,Bagalkot PS-2,Domestic Violence,repeat household dispute,16.16304,75.73417,ACC-06046,9779,32,F,False,4.0,0,22,316,68.8,6.0,5,6,True,True,844160092202400003,Undetected,1,False,19
INC-009780,2023-01-09,23,Ballari,Ballari PS-2,Burglary,impersonation - utility worker,15.21,76.91851,ACC-03997,9780,17,F,False,2.2,1,35,302,67.2,6.4,1,0,False,False,144070038202300018,Closed,1,False,6
INC-009781,2024-01-29,11,Chitradurga,Chitradurga PS-4,Cyber Fraud,SIM swap,14.32741,76.44859,ACC-00330,9781,51,M,False,2.6,1,21,197,73.6,5.4,1,0,False,False,144170100202400024,Closed,1,False,5
INC-009782,2024-02-25,22,Shivamogga,Shivamogga PS-2,Assault,altercation escalation,13.91388,75.60126,ACC-02576,9782,34,T,False,3.3,1,29,254,81.3,4.5,2,6,True,False,144080044202400018,Charge Sheeted,1,False,15
INC-009783,2025-05-25,18,Dharwad,Dharwad PS-3,Vehicle Theft,duplicate key,15.41757,74.96954,ACC-04568,9783,13,M,False,2.2,1,56,439,80.5,5.7,5,6,True,False,144050027202500030,Charge Sheeted,1,False,2
INC-009784,2025-09-16,14,Dakshina Kannada,Dakshina Kannada PS-1,Drug Offense,courier network,12.99339,74.88167,ACC-06708,9784,38,T,False,3.5,1,45,619,88.6,3.9,9,1,False,False,144030013202500032,Closed,1,False,4
INC-009785,2023-04-15,21,Bagalkot,Bagalkot PS-6,Theft,shop-lifting,16.08939,75.74056,ACC-03188,9785,22,F,False,2.2,0,22,316,68.8,6.0,4,5,True,False,144160096202300015,Under Investigation,1,False,19
INC-009786,2025-11-25,21,Koppal,Koppal PS-5,Theft,shop-lifting,15.32515,76.14374,ACC-07549,9786,14,T,False,1.4,0,20,261,65.5,6.6,11,1,False,False,144200119202500031,Under Investigation,1,False,12
INC-009787,2025-06-22,13,Hassan,Hassan PS-4,Assault,workplace dispute,12.89728,76.13396,ACC-03428,9787,54,T,True,4.0,0,18,320,78.3,4.6,6,6,True,False,144180106202500027,Under Investigation,1,False,10
INC-009788,2025-10-25,23,Udupi,Udupi PS-6,Theft,snatch-and-run,13.27275,74.8694,ACC-03619,9788,21,F,False,2.0,1,27,407,86.2,3.4,10,5,True,True,144100060202500024,Charge Sheeted,1,False,1
INC-009789,2023-08-06,23,Mysuru,Mysuru PS-1,Burglary,forced entry - night,12.25229,76.59226,ACC-05566,9789,32,F,False,2.3,0,51,493,72.6,4.8,8,6,True,False,144020007202300020,Under Investigation,1,False,9
INC-009790,2023-08-24,23,Chikkamagaluru,Chikkamagaluru PS-4,Kidnapping,ransom motive,13.27508,75.85999,ACC-07272,9790,48,F,False,8.0,1,19,191,81.9,4.1,8,3,False,True,144150088202300029,Closed,1,False,13
INC-009791,2024-08-08,23,Dharwad,Dharwad PS-6,Theft,distraction technique,15.51846,74.96784,ACC-01626,9791,13,M,False,1.6,0,56,439,80.5,5.7,8,3,False,False,144050030202400027,Undetected,1,False,2
INC-009792,2024-02-27,23,Chitradurga,Chitradurga PS-2,Cyber Fraud,SIM swap,14.21418,76.38215,ACC-04397,9792,6,F,False,3.7,0,21,197,73.6,5.4,2,1,False,False,144170098202400022,Undetected,1,False,5
INC-009793,2024-02-08,19,Shivamogga,Shivamogga PS-4,Theft,shop-lifting,13.8821,75.65055,ACC-03981,9793,21,F,False,2.6,0,29,254,81.3,4.5,2,3,False,False,144080046202400025,Under Investigation,1,False,15
INC-009794,2024-07-10,23,Mandya,Mandya PS-3,Robbery,ATM area targeting,12.50444,76.87615,ACC-05528,9794,50,F,False,4.9,0,17,460,71.9,5.1,7,2,False,False,144190111202400029,Under Investigation,1,False,18
INC-009795,2023-06-07,11,Ballari,Ballari PS-3,Theft,distraction technique,15.11162,76.85329,ACC-03402,9795,32,M,False,2.8,0,35,302,67.2,6.4,6,2,False,False,144070039202300029,Under Investigation,1,False,6
INC-009796,2024-05-10,21,Tumakuru,Tumakuru PS-3,Burglary,impersonation - utility worker,13.31095,77.16413,ACC-02310,9796,9,M,True,2.9,1,22,276,75.1,5.0,5,4,False,False,144090051202400028,Charge Sheeted,1,False,17
INC-009797,2025-04-25,13,Hassan,Hassan PS-2,Domestic Violence,repeat household dispute,12.93331,76.07739,ACC-07195,9797,9,T,False,4.5,1,18,320,78.3,4.6,4,4,False,False,144180104202500025,Charge Sheeted,1,False,10
INC-009798,2023-10-22,19,Udupi,Udupi PS-6,Cyber Fraud,SIM swap,13.33321,74.64082,ACC-01429,9798,42,M,False,3.3,1,27,407,86.2,3.4,10,6,True,False,144100060202300026,Closed,1,False,1
INC-009799,2023-10-25,14,Chikkamagaluru,Chikkamagaluru PS-3,Drug Offense,courier network,13.36334,75.8668,ACC-08781,9799,27,M,True,4.9,0,19,191,81.9,4.1,10,2,False,False,144150087202300021,Under Investigation,1,False,13
INC-009800,2024-10-06,23,Bidar,Bidar PS-4,Theft,distraction technique,17.8594,77.49086,ACC-01855,9800,14,M,False,1.5,1,21,316,70.5,6.8,10,6,True,False,144120070202400024,Charge Sheeted,1,False,11
INC-009801,2023-12-05,21,Kolar,Kolar PS-1,Robbery,armed - two person,13.01566,78.12912,ACC-04001,9801,37,T,False,3.7,0,20,396,73.8,5.6,12,1,False,False,144140079202300016,Undetected,1,False,7
INC-009802,2024-05-06,17,Chikkamagaluru,Chikkamagaluru PS-3,Theft,snatch-and-run,13.37407,75.8509,ACC-00781,9802,28,F,True,2.9,0,19,191,81.9,4.1,5,0,False,False,144150087202400018,Undetected,1,False,13
INC-009803,2023-09-05,22,Belagavi,Belagavi PS-6,Drug Offense,courier network,15.90694,74.52249,ACC-07310,9803,32,M,False,2.4,1,24,316,73.9,5.2,9,1,False,False,144040024202300025,Charge Sheeted,1,False,16
INC-009804,2023-04-01,22,Chitradurga,Chitradurga PS-6,Theft,snatch-and-run,14.21446,76.4132,ACC-04247,9804,22,F,False,1.5,0,21,197,73.6,5.4,4,5,True,True,144170102202300028,Under Investigation,1,False,5
INC-009805,2025-06-05,21,Dharwad,Dharwad PS-2,Theft,snatch-and-run,15.4331,75.09041,ACC-02869,9805,40,M,False,1.2,1,56,439,80.5,5.7,6,3,False,False,344050026202500001,Charge Sheeted,1,False,2
INC-009806,2025-11-27,20,Hassan,Hassan PS-6,Theft,opportunistic pickpocketing,13.08317,76.19404,ACC-03221,9806,6,F,False,2.7,1,18,320,78.3,4.6,11,3,False,False,144180108202500026,Charge Sheeted,1,False,10
INC-009807,2025-11-06,15,Bagalkot,Bagalkot PS-2,Domestic Violence,repeat household dispute,16.14287,75.77587,ACC-02337,9807,20,M,False,3.9,1,22,316,68.8,6.0,11,3,False,False,144160092202500025,Charge Sheeted,1,False,19
INC-009808,2025-03-01,21,Belagavi,Belagavi PS-3,Cyber Fraud,UPI phishing,15.87045,74.41547,ACC-00827,9808,46,F,False,1.7,1,24,316,73.9,5.2,3,5,True,False,144040021202500017,Closed,1,False,16
INC-009809,2025-08-09,23,Tumakuru,Tumakuru PS-5,Cyber Fraud,SIM swap,13.25139,77.0157,ACC-07176,9809,40,T,False,3.0,0,22,276,75.1,5.0,8,5,True,False,144090053202500022,Undetected,1,False,17
INC-009810,2023-10-27,23,Mysuru,Mysuru PS-5,Cyber Fraud,UPI phishing,12.25635,76.71166,ACC-02819,9810,60,T,False,3.8,1,51,493,72.6,4.8,10,4,False,False,144020011202300024,Charge Sheeted,1,False,9
INC-009811,2023-03-18,17,Mandya,Mandya PS-4,Robbery,armed - two person,12.46983,76.94242,ACC-03231,9811,28,T,False,3.3,1,17,460,71.9,5.1,3,5,True,False,144190112202300024,Charge Sheeted,1,False,18
INC-009812,2024-11-25,23,Tumakuru,Tumakuru PS-4,Cyber Fraud,fake investment call,13.35747,77.15939,ACC-08978,9812,55,M,False,1.3,1,22,276,75.1,5.0,11,0,False,False,144090052202400022,Closed,1,False,17
INC-009813,2023-08-23,23,Dharwad,Dharwad PS-5,Cyber Fraud,OTP scam,15.40785,75.03627,ACC-00135,9813,6,F,False,2.6,0,56,439,80.5,5.7,8,2,False,False,144050029202300025,Under Investigation,1,False,2
INC-009814,2025-04-16,23,Shivamogga,Shivamogga PS-2,Theft,snatch-and-run,13.84023,75.59028,ACC-03548,9814,32,F,False,1.6,1,29,254,81.3,4.5,4,2,False,False,144080044202500024,Closed,1,False,15
INC-009815,2025-02-01,19,Raichur,Raichur PS-1,Extortion,business intimidation,16.25928,77.39555,ACC-03597,9815,37,T,False,4.8,0,24,335,60.5,7.2,2,5,True,False,144130073202500024,Undetected,1,False,0
INC-009816,2025-01-25,15,Ballari,Ballari PS-4,Theft,shop-lifting,15.13596,76.87733,ACC-02281,9816,6,F,False,2.2,1,35,302,67.2,6.4,1,5,True,True,144070040202500023,Closed,1,False,6
INC-009817,2024-09-07,23,Kolar,Kolar PS-4,Assault,altercation escalation,13.21009,78.15657,ACC-06855,9817,31,T,False,4.0,0,20,396,73.8,5.6,9,5,True,False,144140082202400029,Undetected,1,False,7
INC-009818,2024-02-24,23,Raichur,Raichur PS-5,Theft,distraction technique,16.18436,77.31664,ACC-02626,9818,33,M,False,2.8,0,24,335,60.5,7.2,2,5,True,False,144130077202400020,Undetected,1,False,0
INC-009819,2023-06-28,14,Tumakuru,Tumakuru PS-4,Drug Offense,street-level peddling,13.34324,77.14774,ACC-05011,9819,24,F,False,2.5,0,22,276,75.1,5.0,6,2,False,False,844090052202300003,Under Investigation,1,False,17
INC-009820,2023-06-27,20,Dakshina Kannada,Dakshina Kannada PS-6,Domestic Violence,repeat household dispute,12.89549,74.87376,ACC-05235,9820,50,M,False,3.8,0,45,619,88.6,3.9,6,1,False,False,144030018202300023,Under Investigation,1,False,4
INC-009821,2024-04-23,12,Bengaluru Urban,Bengaluru Urban PS-5,Theft,snatch-and-run,12.97308,77.65978,ACC-06328,9821,37,M,False,2.7,1,91,4381,87.7,6.1,4,1,False,False,444010005202400002,Charge Sheeted,1,False,8
INC-009822,2025-10-31,14,Kalaburagi,Kalaburagi PS-1,Assault,group assault,17.26869,76.68604,ACC-05636,9822,37,F,False,2.6,0,32,316,64.8,6.9,10,4,False,True,144060031202500024,Under Investigation,1,False,-1
INC-009823,2023-08-15,18,Davanagere,Davanagere PS-4,Robbery,ATM area targeting,14.37787,76.02515,ACC-07826,9823,44,F,True,5.2,0,34,429,76.6,5.3,8,1,False,True,144110064202300029,Undetected,1,False,14
INC-009824,2025-11-21,15,Dharwad,Dharwad PS-3,Theft,distraction technique,15.42674,75.09829,ACC-04310,9824,12,M,False,2.2,1,56,439,80.5,5.7,11,4,False,False,144050027202500031,Charge Sheeted,1,False,2
INC-009825,2025-10-18,14,Mandya,Mandya PS-2,Extortion,online blackmail,12.47861,76.90834,ACC-03500,9825,23,T,False,5.1,1,17,460,71.9,5.1,10,5,True,False,144190110202500029,Charge Sheeted,1,False,18
INC-009826,2025-08-22,23,Dakshina Kannada,Dakshina Kannada PS-5,Cyber Fraud,SIM swap,12.95781,74.79803,ACC-03299,9826,46,F,False,1.8,0,45,619,88.6,3.9,8,4,False,False,144030017202500017,Undetected,1,False,4
INC-009827,2025-08-14,13,Shivamogga,Shivamogga PS-4,Theft,opportunistic pickpocketing,13.94807,75.61216,ACC-05032,9827,48,M,False,1.7,1,29,254,81.3,4.5,8,3,False,False,144080046202500023,Closed,1,False,15
INC-009828,2025-03-12,23,Mysuru,Mysuru PS-5,Assault,group assault,12.32974,76.59433,ACC-04683,9828,24,T,False,4.9,0,51,493,72.6,4.8,3,2,False,False,144020011202500026,Undetected,1,False,9
INC-009829,2025-09-17,18,Davanagere,Davanagere PS-4,Cyber Fraud,UPI phishing,14.48295,75.94174,ACC-08348,9829,38,F,False,2.0,0,34,429,76.6,5.3,9,2,False,True,844110064202500005,Under Investigation,1,False,14
INC-009830,2025-07-31,23,Mysuru,Mysuru PS-6,Murder,personal enmity,12.30858,76.653,ACC-01448,9830,47,T,False,9.6,0,51,493,72.6,4.8,7,3,False,False,844020012202500001,Under Investigation,1,False,9
INC-009831,2025-12-01,21,Bagalkot,Bagalkot PS-4,Assault,altercation escalation,16.16851,75.63185,ACC-03737,9831,39,M,True,4.3,1,22,316,68.8,6.0,12,0,False,False,144160094202500027,Closed,1,False,19
INC-009832,2023-09-06,20,Ballari,Ballari PS-5,Theft,opportunistic pickpocketing,15.05876,76.76209,ACC-03515,9832,8,M,False,2.3,0,35,302,67.2,6.4,9,2,False,False,144070041202300032,Under Investigation,1,False,-1
INC-009833,2024-09-07,23,Mandya,Mandya PS-5,Domestic Violence,repeat household dispute,12.54407,76.86961,ACC-08745,9833,25,T,False,3.9,0,17,460,71.9,5.1,9,5,True,False,144190113202400029,Under Investigation,1,False,18
INC-009834,2025-05-28,23,Dharwad,Dharwad PS-5,Cyber Fraud,OTP scam,15.46731,74.9903,ACC-06521,9834,54,T,False,2.5,0,56,439,80.5,5.7,5,2,False,False,144050029202500030,Under Investigation,1,False,2
INC-009835,2025-07-08,20,Ballari,Ballari PS-5,Kidnapping,custodial dispute,15.0398,76.83969,ACC-05874,9835,31,M,True,6.3,0,35,302,67.2,6.4,7,1,False,False,144070041202500017,Undetected,1,False,6
INC-009836,2024-07-24,17,Tumakuru,Tumakuru PS-3,Drug Offense,street-level peddling,13.28711,77.07181,ACC-01204,9836,37,F,False,3.3,0,22,276,75.1,5.0,7,2,False,False,144090051202400029,Under Investigation,1,False,17
INC-009837,2025-01-05,20,Raichur,Raichur PS-3,Murder,gang rivalry,16.22949,77.3742,ACC-04221,9837,45,M,True,7.4,1,24,335,60.5,7.2,1,6,True,False,144130075202500024,Charge Sheeted,1,False,0
INC-009838,2023-11-27,23,Dharwad,Dharwad PS-2,Drug Offense,courier network,15.34335,75.03583,ACC-04159,9838,53,M,False,3.4,0,56,439,80.5,5.7,11,0,False,False,144050026202300019,Under Investigation,1,False,2
INC-009839,2025-08-08,21,Bagalkot,Bagalkot PS-6,Vehicle Theft,parking-lot theft,16.17613,75.67932,ACC-07159,9839,51,M,False,2.2,1,22,316,68.8,6.0,8,4,False,False,144160096202500017,Closed,1,False,19
INC-009840,2023-07-14,19,Davanagere,Davanagere PS-1,Drug Offense,street-level peddling,14.33692,76.03804,ACC-01518,9840,28,M,False,3.7,0,34,429,76.6,5.3,7,4,False,False,144110061202300019,Under Investigation,1,False,14
INC-009841,2024-01-06,20,Chikkamagaluru,Chikkamagaluru PS-5,Domestic Violence,dowry-related,13.35473,75.7166,ACC-06052,9841,31,T,False,4.8,1,19,191,81.9,4.1,1,5,True,False,144150089202400023,Closed,1,False,13
INC-009842,2025-12-19,12,Kalaburagi,Kalaburagi PS-6,Burglary,window forced entry,17.33735,76.87119,ACC-00201,9842,25,M,False,2.9,1,32,316,64.8,6.9,12,4,False,True,144060036202500026,Charge Sheeted,1,False,3
INC-009843,2023-01-23,23,Kolar,Kolar PS-4,Drug Offense,street-level peddling,13.08877,78.04082,ACC-05482,9843,38,T,False,4.5,0,20,396,73.8,5.6,1,0,False,False,344140082202300002,Undetected,1,False,7
INC-009844,2025-11-15,19,Dakshina Kannada,Dakshina Kannada PS-3,Theft,shop-lifting,12.96563,74.95202,ACC-07771,9844,22,M,False,2.0,0,45,619,88.6,3.9,11,5,True,False,144030015202500031,Undetected,1,False,4
INC-009845,2024-01-25,23,Chitradurga,Chitradurga PS-4,Drug Offense,street-level peddling,14.13951,76.42424,ACC-04988,9845,32,F,False,4.1,0,21,197,73.6,5.4,1,3,False,False,144170100202400025,Under Investigation,1,False,5
INC-009846,2024-10-11,23,Chitradurga,Chitradurga PS-1,Murder,domestic escalation,14.26747,76.3628,ACC-01587,9846,25,M,False,7.1,1,21,197,73.6,5.4,10,4,False,False,144170097202400026,Closed,1,False,5
INC-009847,2023-09-18,23,Kalaburagi,Kalaburagi PS-2,Drug Offense,courier network,17.40185,76.82144,ACC-08473,9847,40,T,False,2.9,1,32,316,64.8,6.9,9,0,False,False,144060032202300022,Charge Sheeted,1,False,3
INC-009848,2023-07-01,23,Ballari,Ballari PS-5,Kidnapping,custodial dispute,15.15915,76.91328,ACC-08496,9848,16,T,True,6.2,0,35,302,67.2,6.4,7,5,True,False,144070041202300033,Under Investigation,1,False,6
INC-009849,2023-10-17,21,Dharwad,Dharwad PS-4,Theft,opportunistic pickpocketing,15.50206,75.02226,ACC-05467,9849,21,T,False,2.7,1,56,439,80.5,5.7,10,1,False,False,144050028202300020,Charge Sheeted,1,False,2
INC-009850,2023-03-20,21,Shivamogga,Shivamogga PS-2,Extortion,online blackmail,13.85208,75.65265,ACC-01672,9850,38,M,True,4.8,1,29,254,81.3,4.5,3,0,False,False,144080044202300027,Charge Sheeted,1,False,15
INC-009851,2023-10-24,12,Ballari,Ballari PS-4,Theft,shop-lifting,15.14485,76.96629,ACC-00857,9851,48,T,False,1.7,1,35,302,67.2,6.4,10,1,False,False,144070040202300019,Charge Sheeted,1,False,6
INC-009852,2023-04-22,23,Ballari,Ballari PS-5,Murder,personal enmity,15.13276,76.94416,ACC-04357,9852,18,F,False,9.2,1,35,302,67.2,6.4,4,5,True,False,144070041202300034,Charge Sheeted,1,False,6
INC-009853,2025-03-25,23,Bengaluru Urban,Bengaluru Urban PS-3,Cyber Fraud,fake investment call,13.10302,77.59887,ACC-07178,9853,9,F,False,2.6,1,91,4381,87.7,6.1,3,1,False,True,144010003202500025,Charge Sheeted,1,False,8
INC-009854,2025-01-28,23,Belagavi,Belagavi PS-6,Theft,snatch-and-run,15.98151,74.47331,ACC-05700,9854,6,M,False,2.3,0,24,316,73.9,5.2,1,1,False,True,144040024202500024,Under Investigation,1,False,16
INC-009855,2025-11-28,20,Mysuru,Mysuru PS-6,Domestic Violence,repeat household dispute,12.2808,76.58159,ACC-05413,9855,15,M,False,4.7,0,51,493,72.6,4.8,11,4,False,False,144020012202500028,Under Investigation,1,False,9
INC-009856,2025-02-23,13,Ballari,Ballari PS-5,Assault,group assault,15.07838,76.85209,ACC-00430,9856,17,M,False,3.2,0,35,302,67.2,6.4,2,6,True,False,144070041202500018,Under Investigation,1,False,6
