CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
8206,144090054202500017,202500017,2025-04-15,64,54,1,2,2,6,1,9,2025-04-15 16:00:00,2025-04-15 17:00:00,2025-04-16 03:00:00,13.35104,77.18147,Robbery incident reported at Tumakuru PS-6.
8207,144130075202300021,202300021,2023-08-29,312,75,1,2,1,2,3,13,2023-08-29 15:00:00,2023-08-29 16:00:00,2023-08-29 21:00:00,16.14315,77.41869,Assault incident reported at Raichur PS-3.
8208,144030016202300020,202300020,2023-02-05,130,16,1,1,1,1,4,3,2023-02-05 15:00:00,2023-02-05 16:00:00,2023-02-05 17:00:00,12.87092,74.92516,Murder incident reported at Dakshina Kannada PS-4.
8209,144110066202400013,202400013,2024-10-06,367,66,1,2,2,6,4,11,2024-10-06 17:00:00,2024-10-06 18:00:00,2024-10-06 19:00:00,14.52007,75.89299,Robbery incident reported at Davanagere PS-6.
8210,144120071202300019,202300019,2023-06-20,244,71,1,1,1,1,2,12,2023-06-20 19:00:00,2023-06-20 20:00:00,2023-06-20 22:00:00,17.96049,77.53274,Murder incident reported at Bidar PS-5.
8211,144100060202500021,202500021,2025-10-09,248,60,1,2,2,6,2,10,2025-10-09 19:00:00,2025-10-09 20:00:00,2025-10-10 06:00:00,13.37818,74.67861,Robbery incident reported at Udupi PS-6.
8212,844130074202500006,202500006,2025-01-09,189,74,8,2,4,9,3,13,2025-01-09 22:00:00,2025-01-09 23:00:00,2025-01-10 00:00:00,16.13623,77.39575,Domestic Violence incident reported at Raichur PS-2.
8213,844200119202500002,202500002,2025-02-28,6,119,8,2,2,5,1,20,2025-02-28 19:00:00,2025-02-28 20:00:00,2025-03-01 03:00:00,15.17079,76.11935,Burglary incident reported at Koppal PS-5.
8214,144090050202400012,202400012,2024-12-24,188,50,1,2,5,10,2,9,2024-12-24 16:00:00,2024-12-24 17:00:00,2024-12-24 18:00:00,13.38792,77.08699,Drug Offense incident reported at Tumakuru PS-2.
8215,844040020202500004,202500004,2025-02-03,282,20,8,2,3,8,4,4,2025-02-03 23:00:00,2025-02-04 00:00:00,2025-02-04 02:00:00,15.88576,74.55144,Cyber Fraud incident reported at Belagavi PS-2.
8216,144190109202500025,202500025,2025-07-23,388,109,1,1,1,1,2,19,2025-07-23 20:00:00,2025-07-23 21:00:00,2025-07-23 20:00:00,12.50028,76.98844,Murder incident reported at Mandya PS-1.
8217,144050028202300016,202300016,2023-11-09,341,28,1,2,2,5,1,5,2023-11-09 13:00:00,2023-11-09 14:00:00,2023-11-09 22:00:00,15.49065,75.07659,Burglary incident reported at Dharwad PS-4.
8218,444180103202400002,202400002,2024-07-24,15,103,4,2,1,2,3,18,2024-07-24 21:00:00,2024-07-24 22:00:00,2024-07-25 03:00:00,13.04948,76.03172,Assault incident reported at Hassan PS-1.
8219,844100057202500004,202500004,2025-02-25,302,57,8,2,2,5,4,10,2025-02-25 17:00:00,2025-02-25 18:00:00,2025-02-26 03:00:00,13.33106,74.79396,Burglary incident reported at Udupi PS-3.
8220,144120071202400025,202400025,2024-07-24,51,71,1,1,1,1,1,12,2024-07-24 22:00:00,2024-07-24 23:00:00,2024-07-25 01:00:00,17.99725,77.41725,Murder incident reported at Bidar PS-5.
8221,144190114202400011,202400011,2024-03-29,33,114,1,2,3,8,1,19,2024-03-29 22:00:00,2024-03-29 23:00:00,2024-03-30 10:00:00,12.53704,76.94529,Cyber Fraud incident reported at Mandya PS-6.
8222,344190109202400002,202400002,2024-01-07,388,109,3,2,3,8,1,19,2024-01-07 21:00:00,2024-01-07 22:00:00,2024-01-08 07:00:00,12.51183,76.90066,Cyber Fraud incident reported at Mandya PS-1.
8223,144130074202300025,202300025,2023-02-09,362,74,1,2,2,5,4,13,2023-02-09 07:00:00,2023-02-09 08:00:00,2023-02-09 19:00:00,16.18789,77.32431,Burglary incident reported at Raichur PS-2.
8224,144060033202300014,202300014,2023-01-20,224,33,1,2,2,4,3,6,2023-01-20 22:00:00,2023-01-20 23:00:00,2023-01-21 08:00:00,17.33464,76.85615,Theft incident reported at Kalaburagi PS-3.
8225,144010003202400030,202400030,2024-06-08,82,3,1,2,2,4,1,1,2024-06-08 16:00:00,2024-06-08 17:00:00,2024-06-08 19:00:00,13.02707,77.54341,Theft incident reported at Bengaluru Urban PS-3.
8226,144100055202500017,202500017,2025-09-25,20,55,1,2,2,4,1,10,2025-09-25 15:00:00,2025-09-25 16:00:00,2025-09-25 17:00:00,13.31363,74.72311,Theft incident reported at Udupi PS-1.
8227,144160094202300021,202300021,2023-11-25,145,94,1,2,2,5,2,16,2023-11-25 22:00:00,2023-11-25 23:00:00,2023-11-25 22:00:00,16.1891,75.68264,Burglary incident reported at Bagalkot PS-4.
8228,144170097202500014,202500014,2025-09-20,343,97,1,2,1,2,2,17,2025-09-20 22:00:00,2025-09-20 23:00:00,2025-09-21 05:00:00,14.14363,76.40303,Assault incident reported at Chitradurga PS-1.
8229,144020011202500021,202500021,2025-07-15,35,11,1,2,3,8,2,2,2025-07-15 19:00:00,2025-07-15 20:00:00,2025-07-16 07:00:00,12.22944,76.55759,Cyber Fraud incident reported at Mysuru PS-5.
8230,144060035202500025,202500025,2025-05-10,141,35,1,2,2,5,4,6,2025-05-10 20:00:00,2025-05-10 21:00:00,2025-05-11 02:00:00,17.34108,76.84048,Burglary incident reported at Kalaburagi PS-5.
8231,144170097202500015,202500015,2025-02-02,343,97,1,2,2,6,3,17,2025-02-02 20:00:00,2025-02-02 21:00:00,2025-02-03 07:00:00,14.31471,76.44462,Robbery incident reported at Chitradurga PS-1.
8232,144200118202300011,202300011,2023-11-17,375,118,1,1,1,1,3,20,2023-11-17 23:00:00,2023-11-18 00:00:00,2023-11-18 06:00:00,15.46218,76.14216,Murder incident reported at Koppal PS-4.
8233,144190112202500021,202500021,2025-03-28,125,112,1,2,3,8,3,19,2025-03-28 20:00:00,2025-03-28 21:00:00,2025-03-29 07:00:00,12.52868,76.96631,Cyber Fraud incident reported at Mandya PS-4.
8234,844010003202500005,202500005,2025-11-23,331,3,8,2,3,8,2,1,2025-11-23 23:00:00,2025-11-24 00:00:00,2025-11-23 23:00:00,13.00574,77.54918,Cyber Fraud incident reported at Bengaluru Urban PS-3.
8235,144190112202300020,202300020,2023-12-11,103,112,1,2,2,5,1,19,2023-12-11 21:00:00,2023-12-11 22:00:00,2023-12-12 08:00:00,12.51188,76.85896,Burglary incident reported at Mandya PS-4.
8236,144020009202300024,202300024,2023-03-29,69,9,1,2,2,6,2,2,2023-03-29 14:00:00,2023-03-29 15:00:00,2023-03-29 20:00:00,12.24242,76.65907,Robbery incident reported at Mysuru PS-3.
8237,144160091202500020,202500020,2025-04-26,19,91,1,2,2,4,4,16,2025-04-26 14:00:00,2025-04-26 15:00:00,2025-04-27 02:00:00,16.15746,75.72204,Theft incident reported at Bagalkot PS-1.
8238,144110061202300015,202300015,2023-04-12,241,61,1,2,2,7,1,11,2023-04-12 23:00:00,2023-04-13 00:00:00,2023-04-13 04:00:00,14.4631,75.99272,Vehicle Theft incident reported at Davanagere PS-1.
8239,844080047202400003,202400003,2024-03-29,321,47,8,2,5,10,4,8,2024-03-29 23:00:00,2024-03-30 00:00:00,2024-03-30 09:00:00,13.92101,75.65966,Drug Offense incident reported at Shivamogga PS-5.
8240,144010006202400017,202400017,2024-11-01,167,6,1,2,3,8,4,1,2024-11-01 18:00:00,2024-11-01 19:00:00,2024-11-01 22:00:00,12.9513,77.61613,Cyber Fraud incident reported at Bengaluru Urban PS-6.
8241,144100057202400015,202400015,2024-03-23,302,57,1,2,2,7,3,10,2024-03-23 23:00:00,2024-03-24 00:00:00,2024-03-23 23:00:00,13.21953,74.72523,Vehicle Theft incident reported at Udupi PS-3.
8242,844040024202300001,202300001,2023-05-16,225,24,8,2,2,7,1,4,2023-05-16 18:00:00,2023-05-16 19:00:00,2023-05-16 19:00:00,15.85539,74.53741,Vehicle Theft incident reported at Belagavi PS-6.
8243,444020009202300001,202300001,2023-12-20,26,9,4,2,2,6,2,2,2023-12-20 15:00:00,2023-12-20 16:00:00,2023-12-20 17:00:00,12.42316,76.58759,Robbery incident reported at Mysuru PS-3.
8244,144100056202400022,202400022,2024-12-19,398,56,1,2,2,4,1,10,2024-12-19 23:00:00,2024-12-20 00:00:00,2024-12-20 01:00:00,13.3172,74.69179,Theft incident reported at Udupi PS-2.
8245,144180103202500021,202500021,2025-04-22,15,103,1,2,1,3,1,18,2025-04-22 14:00:00,2025-04-22 15:00:00,2025-04-22 19:00:00,12.92488,76.15972,Kidnapping incident reported at Hassan PS-1.
8246,144180106202500024,202500024,2025-09-25,73,106,1,2,3,8,2,18,2025-09-25 17:00:00,2025-09-25 18:00:00,2025-09-26 05:00:00,13.1242,76.06507,Cyber Fraud incident reported at Hassan PS-4.
8247,144150085202300023,202300023,2023-01-21,115,85,1,2,1,2,1,15,2023-01-21 22:00:00,2023-01-21 23:00:00,2023-01-22 08:00:00,13.25509,75.75764,Assault incident reported at Chikkamagaluru PS-1.
8248,144050029202400027,202400027,2024-12-17,32,29,1,2,4,9,4,5,2024-12-17 17:00:00,2024-12-17 18:00:00,2024-12-17 18:00:00,15.55137,74.97469,Domestic Violence incident reported at Dharwad PS-5.
8249,144010002202500024,202500024,2025-04-21,86,2,1,2,3,8,4,1,2025-04-21 18:00:00,2025-04-21 19:00:00,2025-04-22 05:00:00,12.96121,77.55017,Cyber Fraud incident reported at Bengaluru Urban PS-2.
8250,144130075202500020,202500020,2025-09-04,18,75,1,2,1,2,2,13,2025-09-04 20:00:00,2025-09-04 21:00:00,2025-09-05 00:00:00,16.22173,77.45008,Assault incident reported at Raichur PS-3.
8251,144080046202500020,202500020,2025-05-15,10,46,1,2,2,5,1,8,2025-05-15 16:00:00,2025-05-15 17:00:00,2025-05-16 02:00:00,13.98697,75.53542,Burglary incident reported at Shivamogga PS-4.
8252,144100059202500022,202500022,2025-08-13,190,59,1,2,2,7,1,10,2025-08-13 20:00:00,2025-08-13 21:00:00,2025-08-14 07:00:00,13.33898,74.71369,Vehicle Theft incident reported at Udupi PS-5.
8253,144100057202400016,202400016,2024-11-02,302,57,1,1,1,1,1,10,2024-11-02 16:00:00,2024-11-02 17:00:00,2024-11-02 17:00:00,13.3615,74.71435,Murder incident reported at Udupi PS-3.
8254,144100058202400015,202400015,2024-01-26,198,58,1,2,2,4,2,10,2024-01-26 23:00:00,2024-01-27 00:00:00,2024-01-27 05:00:00,13.38975,74.72951,Theft incident reported at Udupi PS-4.
8255,844180106202300004,202300004,2023-08-27,203,106,8,2,2,4,1,18,2023-08-27 23:00:00,2023-08-28 00:00:00,2023-08-28 00:00:00,13.02257,76.05683,Theft incident reported at Hassan PS-4.
8256,144090052202400017,202400017,2024-11-28,299,52,1,2,3,8,3,9,2024-11-28 23:00:00,2024-11-29 00:00:00,2024-11-29 09:00:00,13.30576,77.10898,Cyber Fraud incident reported at Tumakuru PS-4.
8257,144040022202500021,202500021,2025-06-24,197,22,1,2,2,6,2,4,2025-06-24 13:00:00,2025-06-24 14:00:00,2025-06-24 21:00:00,15.84722,74.51935,Robbery incident reported at Belagavi PS-4.
8258,144020007202500030,202500030,2025-09-16,56,7,1,2,2,4,1,2,2025-09-16 23:00:00,2025-09-17 00:00:00,2025-09-17 02:00:00,12.21357,76.57159,Theft incident reported at Mysuru PS-1.
8259,844060031202400004,202400004,2024-02-03,335,31,8,2,2,4,1,6,2024-02-03 21:00:00,2024-02-03 22:00:00,2024-02-03 22:00:00,17.33651,76.74923,Theft incident reported at Kalaburagi PS-1.
8260,144080048202400014,202400014,2024-06-24,41,48,1,2,1,2,4,8,2024-06-24 20:00:00,2024-06-24 21:00:00,2024-06-25 01:00:00,13.95286,75.68585,Assault incident reported at Shivamogga PS-6.
8261,144180103202400019,202400019,2024-05-30,15,103,1,2,1,2,1,18,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31 08:00:00,13.10769,76.18811,Assault incident reported at Hassan PS-1.
8262,144130076202500017,202500017,2025-04-20,208,76,1,2,2,4,4,13,2025-04-20 23:00:00,2025-04-21 00:00:00,2025-04-21 07:00:00,16.13072,77.26921,Theft incident reported at Raichur PS-4.
8263,144110064202500029,202500029,2025-05-08,336,64,1,2,2,4,1,11,2025-05-08 18:00:00,2025-05-08 19:00:00,2025-05-09 02:00:00,14.48167,76.04712,Theft incident reported at Davanagere PS-4.
8264,444140083202300001,202300001,2023-05-08,200,83,4,2,2,4,3,14,2023-05-08 21:00:00,2023-05-08 22:00:00,2023-05-08 22:00:00,13.15619,78.18175,Theft incident reported at Kolar PS-5.
8265,844080045202300002,202300002,2023-10-13,83,45,8,2,4,9,4,8,2023-10-13 23:00:00,2023-10-14 00:00:00,2023-10-14 06:00:00,13.9832,75.53637,Domestic Violence incident reported at Shivamogga PS-3.
8266,844040023202400006,202400006,2024-11-02,217,23,8,2,2,6,2,4,2024-11-02 20:00:00,2024-11-02 21:00:00,2024-11-02 22:00:00,15.94358,74.52149,Robbery incident reported at Belagavi PS-5.
8267,144040019202400014,202400014,2024-09-27,316,19,1,2,2,4,1,4,2024-09-27 11:00:00,2024-09-27 12:00:00,2024-09-27 12:00:00,15.80295,74.56586,Theft incident reported at Belagavi PS-1.
8268,144080043202300026,202300026,2023-08-31,379,43,1,2,4,9,1,8,2023-08-31 20:00:00,2023-08-31 21:00:00,2023-09-01 00:00:00,13.91656,75.61821,Domestic Violence incident reported at Shivamogga PS-1.
8269,144180103202300027,202300027,2023-10-13,15,103,1,2,2,4,2,18,2023-10-13 14:00:00,2023-10-13 15:00:00,2023-10-13 15:00:00,12.95526,76.09484,Theft incident reported at Hassan PS-1.
8270,144140082202500020,202500020,2025-07-17,205,82,1,2,1,2,3,14,2025-07-17 19:00:00,2025-07-17 20:00:00,2025-07-18 00:00:00,13.04364,77.97845,Assault incident reported at Kolar PS-4.
8271,844020009202400002,202400002,2024-09-28,26,9,8,2,2,6,2,2,2024-09-28 22:00:00,2024-09-28 23:00:00,2024-09-29 05:00:00,12.32187,76.62127,Robbery incident reported at Mysuru PS-3.
8272,144190111202300019,202300019,2023-04-12,105,111,1,2,2,4,2,19,2023-04-12 18:00:00,2023-04-12 19:00:00,2023-04-12 20:00:00,12.43673,76.96928,Theft incident reported at Mandya PS-3.
8273,144070039202300027,202300027,2023-03-22,157,39,1,2,2,5,2,7,2023-03-22 23:00:00,2023-03-23 00:00:00,2023-03-22 23:00:00,15.10882,76.95646,Burglary incident reported at Ballari PS-3.
8274,144110063202500023,202500023,2025-02-28,2,63,1,2,2,7,4,11,2025-02-28 21:00:00,2025-02-28 22:00:00,2025-03-01 07:00:00,14.41425,76.05623,Vehicle Theft incident reported at Davanagere PS-3.
8275,144170097202300020,202300020,2023-06-29,194,97,1,2,2,5,3,17,2023-06-29 20:00:00,2023-06-29 21:00:00,2023-06-30 07:00:00,14.16319,76.34945,Burglary incident reported at Chitradurga PS-1.
8276,144060031202300022,202300022,2023-03-05,335,31,1,2,1,2,4,6,2023-03-05 22:00:00,2023-03-05 23:00:00,2023-03-06 03:00:00,17.34804,76.82897,Assault incident reported at Kalaburagi PS-1.
8277,144130076202300008,202300008,2023-05-09,110,76,1,2,2,4,3,13,2023-05-09 20:00:00,2023-05-09 21:00:00,2023-05-10 04:00:00,16.2557,77.4407,Theft incident reported at Raichur PS-4.
8278,144130077202300019,202300019,2023-03-15,165,77,1,2,2,4,2,13,2023-03-15 23:00:00,2023-03-16 00:00:00,2023-03-16 07:00:00,16.09081,77.34019,Theft incident reported at Raichur PS-5.
8279,144200120202400017,202400017,2024-11-26,138,120,1,2,2,11,1,20,2024-11-26 15:00:00,2024-11-26 16:00:00,2024-11-26 19:00:00,15.24375,76.21211,Extortion incident reported at Koppal PS-6.
8280,144060033202400022,202400022,2024-10-10,224,33,1,2,2,4,3,6,2024-10-10 21:00:00,2024-10-10 22:00:00,2024-10-11 04:00:00,17.3939,76.82033,Theft incident reported at Kalaburagi PS-3.
8281,144100060202300020,202300020,2023-10-26,31,60,1,2,4,9,4,10,2023-10-26 16:00:00,2023-10-26 17:00:00,2023-10-26 17:00:00,13.3693,74.66079,Domestic Violence incident reported at Udupi PS-6.
8282,144040019202300017,202300017,2023-05-08,316,19,1,2,3,8,2,4,2023-05-08 16:00:00,2023-05-08 17:00:00,2023-05-08 23:00:00,15.8938,74.51345,Cyber Fraud incident reported at Belagavi PS-1.
8283,144060033202500016,202500016,2025-12-26,224,33,1,2,4,9,1,6,2025-12-26 17:00:00,2025-12-26 18:00:00,2025-12-26 21:00:00,17.2799,76.77412,Domestic Violence incident reported at Kalaburagi PS-3.
8284,144140080202500014,202500014,2025-02-27,397,80,1,2,2,4,1,14,2025-02-27 23:00:00,2025-02-28 00:00:00,2025-02-28 06:00:00,13.17158,78.00938,Theft incident reported at Kolar PS-2.
8285,144060034202500026,202500026,2025-07-22,160,34,1,2,3,8,3,6,2025-07-22 06:00:00,2025-07-22 07:00:00,2025-07-22 17:00:00,17.43959,76.8521,Cyber Fraud incident reported at Kalaburagi PS-4.
8286,144040020202300026,202300026,2023-04-25,282,20,1,2,3,8,2,4,2023-04-25 22:00:00,2023-04-25 23:00:00,2023-04-26 06:00:00,15.86933,74.48638,Cyber Fraud incident reported at Belagavi PS-2.
8287,144020010202400020,202400020,2024-05-21,91,10,1,2,3,8,1,2,2024-05-21 17:00:00,2024-05-21 18:00:00,2024-05-22 01:00:00,12.33186,76.61512,Cyber Fraud incident reported at Mysuru PS-4.
8288,844150086202500001,202500001,2025-05-12,292,86,8,2,2,7,1,15,2025-05-12 22:00:00,2025-05-12 23:00:00,2025-05-13 08:00:00,13.27557,75.79376,Vehicle Theft incident reported at Chikkamagaluru PS-2.
8289,144040022202300017,202300017,2023-06-18,197,22,1,2,4,9,2,4,2023-06-18 23:00:00,2023-06-19 00:00:00,2023-06-19 04:00:00,15.79299,74.51449,Domestic Violence incident reported at Belagavi PS-4.
8290,144120069202500023,202500023,2025-01-04,196,69,1,2,2,4,2,12,2025-01-04 18:00:00,2025-01-04 19:00:00,2025-01-05 01:00:00,17.72583,77.43922,Theft incident reported at Bidar PS-3.
8291,844140083202500003,202500003,2025-12-22,200,83,8,2,2,7,1,14,2025-12-22 18:00:00,2025-12-22 19:00:00,2025-12-23 01:00:00,13.09911,78.14307,Vehicle Theft incident reported at Kolar PS-5.
8292,144020008202300017,202300017,2023-03-25,180,8,1,2,2,6,1,2,2023-03-25 15:00:00,2023-03-25 16:00:00,2023-03-25 16:00:00,12.27069,76.63152,Robbery incident reported at Mysuru PS-2.
8293,144050027202500026,202500026,2025-01-11,114,27,1,2,2,4,1,5,2025-01-11 20:00:00,2025-01-11 21:00:00,2025-01-11 20:00:00,15.51533,75.1668,Theft incident reported at Dharwad PS-3.
8294,144110066202400014,202400014,2024-12-31,367,66,1,2,2,11,4,11,2024-12-31 23:00:00,2025-01-01 00:00:00,2025-01-01 08:00:00,14.47918,75.95131,Extortion incident reported at Davanagere PS-6.
8295,144110063202400029,202400029,2024-06-17,141,63,1,2,3,8,3,11,2024-06-17 22:00:00,2024-06-17 23:00:00,2024-06-18 07:00:00,14.55368,76.05046,Cyber Fraud incident reported at Davanagere PS-3.
8296,144130074202300026,202300026,2023-02-18,239,74,1,2,2,7,2,13,2023-02-18 20:00:00,2023-02-18 21:00:00,2023-02-19 01:00:00,16.16773,77.39362,Vehicle Theft incident reported at Raichur PS-2.
8297,144070038202300015,202300015,2023-07-24,237,38,1,2,4,9,4,7,2023-07-24 21:00:00,2023-07-24 22:00:00,2023-07-25 06:00:00,15.17653,76.91969,Domestic Violence incident reported at Ballari PS-2.
8298,144180107202300021,202300021,2023-04-05,182,107,1,2,2,11,1,18,2023-04-05 23:00:00,2023-04-06 00:00:00,2023-04-06 10:00:00,13.00225,76.10297,Extortion incident reported at Hassan PS-5.
8299,144030016202500017,202500017,2025-05-17,367,16,1,2,2,6,2,3,2025-05-17 19:00:00,2025-05-17 20:00:00,2025-05-17 23:00:00,12.80145,74.84939,Robbery incident reported at Dakshina Kannada PS-4.
8300,144150089202500016,202500016,2025-03-07,258,89,1,2,1,2,1,15,2025-03-07 10:00:00,2025-03-07 11:00:00,2025-03-07 22:00:00,13.3356,75.74503,Assault incident reported at Chikkamagaluru PS-5.
8301,144100056202500015,202500015,2025-09-02,398,56,1,1,1,1,2,10,2025-09-02 17:00:00,2025-09-02 18:00:00,2025-09-02 22:00:00,13.3129,74.75133,Murder incident reported at Udupi PS-2.
8302,144130073202500020,202500020,2025-03-09,143,73,1,2,2,5,1,13,2025-03-09 17:00:00,2025-03-09 18:00:00,2025-03-10 02:00:00,16.32064,77.357,Burglary incident reported at Raichur PS-1.
8303,144030017202400012,202400012,2024-10-17,334,17,1,2,2,4,4,3,2024-10-17 18:00:00,2024-10-17 19:00:00,2024-10-17 23:00:00,12.96655,74.92793,Theft incident reported at Dakshina Kannada PS-5.
8304,144140080202300022,202300022,2023-04-18,397,80,1,2,2,5,2,14,2023-04-18 23:00:00,2023-04-19 00:00:00,2023-04-19 05:00:00,13.16482,78.1244,Burglary incident reported at Kolar PS-2.
8305,144080045202300020,202300020,2023-05-04,42,45,1,2,1,2,1,8,2023-05-04 20:00:00,2023-05-04 21:00:00,2023-05-05 08:00:00,13.91931,75.50883,Assault incident reported at Shivamogga PS-3.
8306,144170099202500015,202500015,2025-01-14,315,99,1,2,2,7,2,17,2025-01-14 23:00:00,2025-01-15 00:00:00,2025-01-15 00:00:00,14.27185,76.41048,Vehicle Theft incident reported at Chitradurga PS-3.
8307,144110066202300019,202300019,2023-01-30,367,66,1,2,5,10,1,11,2023-01-30 16:00:00,2023-01-30 17:00:00,2023-01-31 04:00:00,14.53069,75.96367,Drug Offense incident reported at Davanagere PS-6.
8308,144030016202300021,202300021,2023-08-26,228,16,1,1,2,6,1,3,2023-08-26 12:00:00,2023-08-26 13:00:00,2023-08-27 00:00:00,12.99041,74.78904,Robbery incident reported at Dakshina Kannada PS-4.
8309,144190113202400022,202400022,2024-02-05,383,113,1,2,2,6,1,19,2024-02-05 18:00:00,2024-02-05 19:00:00,2024-02-06 05:00:00,12.61826,76.93966,Robbery incident reported at Mandya PS-5.
8310,144040021202400020,202400020,2024-04-18,385,21,1,2,2,4,1,4,2024-04-18 15:00:00,2024-04-18 16:00:00,2024-04-19 02:00:00,15.93631,74.4711,Theft incident reported at Belagavi PS-3.
8311,144140082202300023,202300023,2023-06-29,205,82,1,2,4,9,2,14,2023-06-29 11:00:00,2023-06-29 12:00:00,2023-06-29 18:00:00,13.13029,78.06349,Domestic Violence incident reported at Kolar PS-4.
8312,144040022202500022,202500022,2025-10-19,197,22,1,1,1,1,1,4,2025-10-19 16:00:00,2025-10-19 17:00:00,2025-10-19 20:00:00,15.9031,74.49468,Murder incident reported at Belagavi PS-4.
8313,144140081202400012,202400012,2024-09-24,65,81,1,2,2,11,1,14,2024-09-24 19:00:00,2024-09-24 20:00:00,2024-09-24 21:00:00,12.99245,78.13135,Extortion incident reported at Kolar PS-3.
8314,144190113202400023,202400023,2024-08-04,7,113,1,2,2,4,2,19,2024-08-04 22:00:00,2024-08-04 23:00:00,2024-08-05 00:00:00,12.52592,76.92551,Theft incident reported at Mandya PS-5.
8315,144060032202500022,202500022,2025-12-02,12,32,1,2,2,11,1,6,2025-12-02 20:00:00,2025-12-02 21:00:00,2025-12-02 23:00:00,17.309,76.82566,Extortion incident reported at Kalaburagi PS-2.
8316,144180108202500021,202500021,2025-07-04,278,108,1,2,4,9,2,18,2025-07-04 13:00:00,2025-07-04 14:00:00,2025-07-05 01:00:00,12.9682,76.0605,Domestic Violence incident reported at Hassan PS-6.
